Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Y_Trimmed_Candidates,Matched_Y_Trimmed,Match_Found
24835331,466.4,C21H22O12,C1=CC(=C(C=C1C2=C(C(C3=C(C=C(C=C3O2)O)O)O)OC4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-chromene-4,5,7-triol",0,3,C22H24O12,24862883.0,CCCCCCCCCCCCCCCOOOOOCCCCCOCOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO;CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO,True
24797608,212.2,C10H12O5,CC(=O)C(C(C1=CC(=C(C=C1)O)O)O)O,"4-(3,4-dihydroxyphenyl)-3,4-dihydroxybutan-2-one",0,0,C11H14O5,12569542.0,CCOCCCCCCCCOOOO,CCCCCCCCCOOCOO;CCCCCCCCCOCOOO;COCCCCCCCCCOOO;CCCCCCCCCCOOOO;CCCCCCCCCOOOCO;CCCCCCCOCCCOOO;CCCCCCCCOCOOCO,CCCCCCCCCCOOOO,True
24769519,310.3,C19H18O4,C1CC1[C@@H](C2=CC=CC=C2)OC(=O)/C=C/C3=CC(=C(C=C3)O)O,"[(S)-cyclopropyl(phenyl)methyl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,13,C20H20O4,71680176.0,CCCCCCCCCCOCOCCCCCCCCOO,CCCCCCCCCCCCCCCCCCOOCO;CCCCCCCCCOCCOCCCCCCCCO;CCCCCCCCCCCCCCCCCCCOOO;CCCCCCCCCCCOCCCCCCCCOO;CCCCCCCCCOCCCCCCCCCCOO,CCCCCCCCCCCOCCCCCCCCOO,True
24721539,286.24,C15H10O6,C1=CC(=C(C=C1C2=CC(=O)C3=CC(=C(C=C3O2)O)O)O)O,"2-(3,4-dihydroxyphenyl)-6,7-dihydroxychromen-4-one",3,12,C16H12O6,490062.0,CCCCCCCCCOCCCCCCOOOOO,CCCCCCCCOCCCCCCCOOOO;CCCCCCCCCOOCCCCCCOOO;CCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOCCCCCCOOOO;CCCCCCCCCCOCCCCOCOOO;CCCCCCCCCOCCOCCCCOOO;CCCCCCCCOCCCOCCCCOOO;CCCCCCCOCOCCCCCCOCOO,CCCCCCCCCOCCCCCCOOOO,True
24211968,464.4,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4C([C@@H]([C@H](C(O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,4R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,2,C22H22O12,12443209.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,True
24211966,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)[C@H]4C([C@@H]([C@@H](C(O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
24211965,464.4,C21H20O12,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O[C@H]4C([C@@H]([C@@H](C(O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[(2S,4R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,12443209.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO,True
24211944,466.4,C21H22O12,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C(=C(C=C2O)O[C@H]3C([C@@H]([C@@H](C(O3)CO)O)O)O)O)O)O)O,"(E)-3-(3,4-dihydroxyphenyl)-1-[2,3,6-trihydroxy-4-[(2S,4R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0,C22H24O12,24862883.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO;CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,True
23955884,580.5,C26H28O15,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"8-[(2S,3R,4S,5S,6R)-3-[(2S,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",1,0,C27H30O15,5481245.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOCCCCCOOOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOCCCCOCOOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO,True
23815411,466.4,C21H22O12,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(O2)C=C(C(=C3O)C4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one",0,0,C22H24O12,24862883.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO;CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO,True
23757180,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-[(3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",1,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
23724745,450.4,C21H22O11,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,"(E)-3-(3,4-dihydroxyphenyl)-1-[2,6-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",2,2,C22H24O11,129663.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
23656804,224.21,C11H12O5,C1=CC(=C(C=C1/C=C/C(=O)OCCO)O)O,"2-hydroxyethyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",2,0,C12H14O5,21480042.0,CCCCCCCCCOOCCOOO,CCCCCCCCCCOCOOO;CCCCCCCCCCOOCOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCOCCOOO,True
23563798,308.4,C18H28O4,CCCCCCCCCC(=O)C(CC1=CC(=C(C=C1)O)O)O,"1-(3,4-dihydroxyphenyl)-2-hydroxydodecan-3-one",0,1,C19H30O4,13734015.0,CCCCCCCCCCOCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,True
23437650,166.17,C9H10O3,C1=CC(=C(C=C1CCC=O)O)O,"3-(3,4-dihydroxyphenyl)propanal",1,73,C10H12O3,919755.0,CCCCCCCCCOOO,CCCCCCCCCOO,CCCCCCCCCOO,True
23305471,480.4,C21H20O13,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3,5,8-trihydroxy-7-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O13,170453330.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,True
23259663,300.3,C18H20O4,C[C@@H]1CC2=CC(=C(C=C2[C@@H]([C@H]1C)C3=CC(=C(C=C3)O)O)O)O,"(5S,6S,7R)-5-(3,4-dihydroxyphenyl)-6,7-dimethyl-5,6,7,8-tetrahydronaphthalene-2,3-diol",0,0,C19H22O4,78320887.0,CCCCCCCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,True
23206949,300.26,C16H12O6,C1=CC(=C(C=C1/C=C/C(=O)C2=CC(=C(C=C2)O)C(=O)O)O)O,"5-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-2-hydroxybenzoic acid",1,8,C17H14O6,628780.0,CCCCCCCCCOCCCCCCOCOOOO,CCCCCCCCCOOCCCCCCCOOO;CCCCCCCCCCCCCCOCOCOOO;CCCCCCCCOCCCCCCCOOCOO;CCCCCCCCOCCCCCCCOOOCO;CCCCCCCCCOCCOCCCCOOCO;CCCCCCCCCOCCCCCCOOOCO;CCCCCCCCCCCCCCCOCOOOO;CCCCCCCCCOOCCCCCCOCOO,CCCCCCCCCCCCCCCOCOOOO,True
23110689,164.16,C9H8O3,C=CC(=O)C1=CC(=C(C=C1)O)O,"1-(3,4-dihydroxyphenyl)prop-2-en-1-one",0,12,C10H10O3,9834110.0,CCCOCCCCCCOO,CCCCCCCCCOO;CCCCCCCOCCO,CCCCCCCCCOO,True
22829112,464.4,C21H20O12,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,12443209.0,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO,True
22635124,464.4,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",2,992,C22H22O12,12443209.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,True
22524521,466.4,C21H22O12,C1=CC(=C(C=C1[C@H]2C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"(2S)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0,C22H24O12,24862883.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO;CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO,True
22524515,432.4,C21H20O10,C1=CC(=C(C=C1/C=C/2\C(=O)C3=C(O2)C=C(C=C3)O[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"(2E)-2-[(3,4-dihydroxyphenyl)methylidene]-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,0,C22H22O10,5318267.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOCOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOO,True
22524488,448.4,C21H20O11,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"(2Z)-2-[(3,4-dihydroxyphenyl)methylidene]-4-hydroxy-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
22524459,464.4,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4[C@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,12443209.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,True
22524228,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-7-hydroxy-5-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
22482507,434.3,C20H18O11,C1=CC(=C(C=C1CC(C(C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)(C(=O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methyl]-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2-hydroxybutanedioic acid",0,0,C21H20O11,3081357.0,CCCCCCCCCCOOOCOCCCCCCCCOOCOOOOO,CCCCCCCCCOOCCOOCCCCCCCCOOCOOOO;CCCCCCCCCCOOOCOCCCCCCCCOOCOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOOOOO,CCCCCCCCCCOOOCOCCCCCCCCOOCOOOO,True
22482506,284.31,C17H16O4,CC(C1=CC=CC=C1)OC(=O)/C=C/C2=CC(=C(C=C2)O)O,"1-phenylethyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",1,143,C18H18O4,380596.0,CCCCCCCCOCOCCCCCCCCOO,CCCCCCCCCOCCCCCCCCOO;CCCCCCCCCCCCCCCCCOOO;CCCCCCCCCCCOCCCCCCOO;CCCCCCCCCOCCOCCCCCCO;CCCCCCCCCOOCCCCCCCCO,CCCCCCCCCOCCCCCCCCOO,True
22476633,232.23,C13H12O4,C=C/C(=C/C(=O)/C=C/C1=CC(=C(C=C1)O)O)/O,"(1E,4Z)-1-(3,4-dihydroxyphenyl)-5-hydroxyhepta-1,4,6-trien-3-one",0,0,C14H14O4,70554895.0,CCCCCOCCCCCCCCOOO,CCCCCCCCCOCCOCCO;CCCCCCCCCOOCCCCO;CCCCCCCCCCCCOCOO;CCCCCCCCCCCCOOCO;CCCCCCCCCOCCCCOO;CCCCCCCCCCCCCOOO,CCCCCCCCCCCCCOOO,True
22466009,230.22,C13H10O4,C1=CC=C(C(=C1)C(=O)C2=CC(=C(C=C2)O)O)O,"(3,4-dihydroxyphenyl)-(2-hydroxyphenyl)methanone",0,124,C14H12O4,13531100.0,CCCCCCCOCCCCCCOOO,CCCCCCCCCCCCCOOO;CCCCCCCCCOCCCCOO;CCCCCCCOCCCCCCOO;CCCCCCOCOCCCCCCO,CCCCCCCCCCCCCOOO,True
22466006,246.21,C13H10O5,C1=CC(=C(C=C1C(=O)C2=C(C=CC(=C2)O)O)O)O,"(2,5-dihydroxyphenyl)-(3,4-dihydroxyphenyl)methanone",0,128,C14H12O5,10730027.0,CCCCCCCOCCCCCCOOOO,CCCCCCCCCCCOCCOOO;CCCCCCCCCCCCCOOOO,CCCCCCCCCCCCCOOOO,True
22299093,226.23,C11H14O5,COC.C1=CC(=C(C=C1/C=C/C(=O)O)O)O,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid;methoxymethane",0,0,C12H16O5,54137078.0,COCCCCCCCCCCOOOO,CCCCCCCCCCOCOOO;CCCCCCCCCOCCOOO;CCCCCCCCCCCOOOO,CCCCCCCCCCCOOOO,True
22297368,272.25,C15H12O5,C1C(OC2=C(C=CC(=C21)C=O)O)C3=CC(=C(C=C3)O)O,"2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-4-carbaldehyde",0,0,C16H14O5,25862.0,CCOCCCCCCCOOCCCCCCOO,CCCCCCCCCCCCCCCOOOO;CCCCCCCCOCCCOCCCCOO;CCCCCCCCCCCCCCOCOOO;CCCCCCCCCOCCCCCCOOO;CCCCCCCOCCCCCCCCOOO;CCCCCCCCCOCCOCCCCOO;CCCCCCCCCCCOCCCCOOO;CCCCCCCCCOOCCCCCCOO;CCCCCCCCOCCCCCCCOOO,CCCCCCCCCOOCCCCCCOO,True
22261310,448.4,C21H20O11,C1=CC(=C(C=C1/C=C/2\C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"(2E)-2-[(3,4-dihydroxyphenyl)methylidene]-4-hydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
22134444,168.15,C8H8O4,C1=CC(=C(C=C1C(=O)CO)O)O,"1-(3,4-dihydroxyphenyl)-2-hydroxyethanone",34,831,C9H10O4,160562.0,CCCCCCCOCOOO,CCCCCCCOCOO;CCCCCCCCOOO,CCCCCCCOCOO,True
22035237,312.27,C17H12O6,C1=CC(=C(C=C1/C=C\2/C=C(OC2=O)C3=CC(=C(C=C3)O)O)O)O,"(3Z)-5-(3,4-dihydroxyphenyl)-3-[(3,4-dihydroxyphenyl)methylidene]furan-2-one",1,0,C18H14O6,14459309.0,CCCCCCCCCCOCOCCCCCCOOOO,CCCCCCCCCCCCCCCCCOOOOO;CCCCCCCCCCCOOCCCCCCOOO;CCCCCCCCCCOCCCCCCCOOOO;CCCCCCCCCCCOCCOCCCCOOO,CCCCCCCCCCOCCCCCCCOOOO,True
21954863,314.29,C17H14O6,C1=CC(=CC=C1C2=C(C(C(C2=O)C3=CC(=C(C=C3)O)O)O)O)O,"5-(3,4-dihydroxyphenyl)-3,4-dihydroxy-2-(4-hydroxyphenyl)cyclopent-2-en-1-one",0,146,C18H16O6,629956.0,CCCCCCCCCCCOCCCCCCOOOOO,CCCCCCCCCCOCCCCCCCOOOO;CCCCCCCCCOCCCCCCOOCOCO;CCCCCCCCCOCCCOCCCCOCOO;CCCCCCCCCOCCCCCCOCCOOO;CCCCCCCCCCCOOCCCCCCOOO;CCCCCCCCCCCOCCCCCCOOOO;CCCCCCCCCOOCCCCCCOCOCO;CCCCCCCCOCCCCCCCOCOCOO;CCCCCCCCCCOCOCCCCCCOOO;CCCCCCCCOCCCCCCCOOCOCO;CCCCCCCCCCCCCCOCCOCOOO;CCCCCCCCCCCOCCOCCCCOOO,CCCCCCCCCCCOCCCCCCOOOO,True
21951813,244.24,C14H12O4,C=C(C1=CC(=C(C=C1)O)O)C2=CC(=C(C=C2)O)O,"4-[1-(3,4-dihydroxyphenyl)ethenyl]benzene-1,2-diol",0,5,C15H14O4,5320954.0,CCCCCCCCOOCCCCCCOO,CCCCCCCCCCCCCCOOO;CCCCCCCCCCCCCOCOO;CCCCCCCCOCCCCCCOO;CCCCCCCOCOCCCCCCO;CCCCCCCCCCCCCOOCO,CCCCCCCCOCCCCCCOO,True
21722190,452.4,C21H24O11,C1=CC(=C(C=C1CC(C(=O)C2=C(C(=C(C=C2)O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O,"3-(3,4-dihydroxyphenyl)-1-[2,4-dihydroxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2-hydroxypropan-1-one",0,4,C22H26O11,168008.0,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,True
