Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Y_Trimmed_Candidates,Matched_Y_Trimmed,Match_Found
163010731,708.6,C32H36O18,C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OC2=C(OC3=CC(=C(C(=C3C2=O)O)OC)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)OC(=O)C)OC(=O)C)O)C5=CC(=C(C=C5)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-4-acetyloxy-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-6-methoxy-4-oxo-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-7-yl]oxy-5-hydroxy-2-methyloxan-3-yl] acetate",0,0,C33H38O18,,CCCCCCOOCCOCCCCCCCOOOCOCCCCCOCOCOCOCOCOCCCCCCOOOOO,,,False
163010730,708.6,C32H36O18,C[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)OC2=C(OC3=CC(=C(C(=C3C2=O)O)OC)O[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC(=O)C)O)C5=CC(=C(C=C5)O)O)O)O)O,"[(2S,3S,4S,5S,6R)-4-acetyloxy-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-6-methoxy-4-oxo-3-[(2S,3S,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-7-yl]oxy-5-hydroxy-2-methyloxan-3-yl] acetate",0,0,C33H38O18,,CCCCCCOOCCOCCCCCCCOOOCOCCCCCOCOCOCOCOCOCCCCCCOOOOO,,,False
163010698,462.4,C23H26O10,C1=CC(=CC=C1C#CC[C@H]([C@@H](C2=CC(=C(C=C2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(1R,2R)-1-(3,4-dihydroxyphenyl)-1-hydroxy-5-(4-hydroxyphenyl)pent-4-yn-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",2,0,C24H28O10,,CCCCCCCCCCCCCCCCCOOOOCCCCCOCOOOOO,,,False
163010172,964.8,C43H48O25,COC1=C(C=CC(=C1)C=CC(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=C(OC5=CC(=CC(=C5C4=O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C7=CC(=C(C=C7)O)O)CO)O)O)CO)O)O,"[(2S,3R,4S,5R,6R)-2-[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0,0,C44H50O25,,COCCCCCCCCCOOCCCOCCOOCCCCOCOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOCOOOCOOO,,,False
163010171,964.8,C43H48O25,COC1=C(C=CC(=C1)C=CC(=O)OC2C(C(OC(C2O)OC3C(C(C(OC3OC4=C(OC5=CC(=CC(=C5C4=O)O)OC6C(C(C(C(O6)CO)O)O)O)C7=CC(=C(C=C7)O)O)CO)O)O)CO)O)O,"[2-[2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0,0,C44H50O25,,COCCCCCCCCCOOCCCOCCOOCCCCOCOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOCOOOCOOO,,,False
163010087,610.7,C38H42O7,COC1=C(C=CC(=C1)[C@@H]2CC(=O)C[C@]3(CC[C@]4(CCCC[C@@]4([C@@H]3CC#C[C@H]2CC5=CC=CC=C5)C6=CC(=C(C=C6)O)O)O)O)O,"(1S,2R,7S,10S,14R,15S)-15-benzyl-2-(3,4-dihydroxyphenyl)-7,10-dihydroxy-14-(4-hydroxy-3-methoxyphenyl)tricyclo[8.8.0.02,7]octadec-16-yn-12-one",0,0,C39H44O7,,COCCCCCCCCCOCCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOOO,,,False
163010086,610.7,C38H42O7,COC1=C(C=CC(=C1)[C@H]2CC(=O)C[C@@]3(CC[C@@]4(CCCC[C@@]4(C3CC#C[C@H]2CC5=CC=CC=C5)C6=CC(=C(C=C6)O)O)O)O)O,"(2R,7R,10R,14S,15S)-15-benzyl-2-(3,4-dihydroxyphenyl)-7,10-dihydroxy-14-(4-hydroxy-3-methoxyphenyl)tricyclo[8.8.0.02,7]octadec-16-yn-12-one",0,0,C39H44O7,,COCCCCCCCCCOCCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOOO,,,False
163010085,610.7,C38H42O7,COC1=C(C=CC(=C1)C2CC(=O)CC3(CCC4(CCCCC4(C3CC#CC2CC5=CC=CC=C5)C6=CC(=C(C=C6)O)O)O)O)O,"15-benzyl-2-(3,4-dihydroxyphenyl)-7,10-dihydroxy-14-(4-hydroxy-3-methoxyphenyl)tricyclo[8.8.0.02,7]octadec-16-yn-12-one",0,0,C39H44O7,,COCCCCCCCCCOCCCCCCCCCCCCCCCCCCCCCCCCCCCCOOOOO,,,False
163009829,682.7,C36H42O13,COC1=C(C=C(C=C1)C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H](CCC3=CC(=C(C=C3)O)O)CC(=O)CCC4=CC=C(C=C4)O)O)O)O)OC,"[(2R,3S,4S,5R,6R)-6-[(3S)-1-(3,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)-5-oxoheptan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(3,4-dimethoxyphenyl)prop-2-enoate",0,0,C37H44O13,,COCCCCCCCCCOOCCCCCCOOCCCCCCCCCOOCCOCCCCCCCCOOOOOC,,,False
163009828,682.7,C36H42O13,COC1=C(C=C(C=C1)C=CC(=O)OCC2C(C(C(C(O2)OC(CCC3=CC(=C(C=C3)O)O)CC(=O)CCC4=CC=C(C=C4)O)O)O)O)OC,"[6-[1-(3,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)-5-oxoheptan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(3,4-dimethoxyphenyl)prop-2-enoate",0,0,C37H44O13,,COCCCCCCCCCOOCCCCCCOOCCCCCCCCCOOCCOCCCCCCCCOOOOOC,,,False
163005892,758.6,C32H38O21,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)CO)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[5-hydroxy-6-(hydroxymethyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxychromen-4-one",0,0,C33H40O21,,CCCCCOOCCCCOCOCCOCCCCCCCOOOCCCCCCOOCOOOCCCCCOCOOOOOOO,,,False
163005787,456.5,C25H28O8,CC(=C)[C@@H](CCC(=CCC1=C(C2=C(C=C1O)O[C@@H]([C@H](C2=O)O)C3=CC(=C(C=C3)O)O)O)C)O,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(6R)-6-hydroxy-3,7-dimethylocta-2,7-dienyl]-2,3-dihydrochromen-4-one",0,0,C26H30O8,,CCCCCCCCCCCCCCCOOCCCOOCCCCCCOOOCO,,,False
163005678,708.6,C32H36O18,C[C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)OC2=C(C(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@H]([C@H]([C@H]([C@@H](O4)C)OC(=O)C)O)O)C5=CC(=C(C=C5)O)O)O)OC)O)OC(=O)C)O,"[(2S,3R,4R,5S,6S)-6-[7-[(2R,3S,4S,5S,6S)-4-acetyloxy-3,5-dihydroxy-6-methyloxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-6-methoxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] acetate",0,0,C33H38O18,,CCCCCCOOCCCCCCOCCCOOCCCCCOCOCOCOOCCCCCCOOOOCOOCOCO,,,False
163005273,484.5,C28H20O8,C1=CC(=C(C=C1[C@H]2[C@@H]3C4=C5[C@H]([C@@H](OC5=CC(=C4)O)C6=CC(=C(C=C6)O)O)C7=C3C(=CC(=C7)O)O2)O)O,"(2R,3R,10R,11R)-3,11-bis(3,4-dihydroxyphenyl)-4,12-dioxapentacyclo[8.6.1.12,5.013,17.09,18]octadeca-1(17),5,7,9(18),13,15-hexaene-7,15-diol",2,0,C29H22O8,,CCCCCCCCCCCCOCCCCOCCCCCCOOCCCCCCOOOO,,,False
163005272,484.5,C28H20O8,C1=CC(=C(C=C1C2C3C4=C5C(C(OC5=CC(=C4)O)C6=CC(=C(C=C6)O)O)C7=C3C(=CC(=C7)O)O2)O)O,"3,11-bis(3,4-dihydroxyphenyl)-4,12-dioxapentacyclo[8.6.1.12,5.013,17.09,18]octadeca-1(17),5,7,9(18),13,15-hexaene-7,15-diol",0,0,C29H22O8,,CCCCCCCCCCCCOCCCCOCCCCCCOOCCCCCCOOOO,,,False
163005237,746.7,C38H34O16,COC(=O)[C@H](CC1=CC(=C(C=C1)O)O)OC(=O)C=CC2=C3[C@H]([C@@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@@H](CC5=CC(=C(C=C5)O)O)C(=O)OC,"[(2S)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl] (2R,3R)-2-(3,4-dihydroxyphenyl)-4-[3-[(2S)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy-3-oxoprop-1-enyl]-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylate",0,0,C39H36O16,,COCOCCCCCCCCOOOCOCCCCCCOCCCCOCCCCCCOOCOOCCCCCCCCOOCOOC,,,False
163005236,746.7,C38H34O16,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)C=CC2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@@H](CC5=CC(=C(C=C5)O)O)C(=O)OC,"[(2S)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl] (2S,3S)-2-(3,4-dihydroxyphenyl)-4-[3-[(2R)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy-3-oxoprop-1-enyl]-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylate",0,0,C39H36O16,,COCOCCCCCCCCOOOCOCCCCCCOCCCCOCCCCCCOOCOOCCCCCCCCOOCOOC,,,False
163005235,746.7,C38H34O16,COC(=O)[C@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C\C2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)OC,"[(2R)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl] (2S,3S)-2-(3,4-dihydroxyphenyl)-4-[(Z)-3-[(2S)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy-3-oxoprop-1-enyl]-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylate",0,0,C39H36O16,,COCOCCCCCCCCOOOCOCCCCCCOCCCCOCCCCCCOOCOOCCCCCCCCOOCOOC,,,False
163005234,746.7,C38H34O16,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)OC(=O)C=CC2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)OC,"[(2R)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl] (2S,3S)-2-(3,4-dihydroxyphenyl)-4-[3-[(2R)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy-3-oxoprop-1-enyl]-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylate",0,0,C39H36O16,,COCOCCCCCCCCOOOCOCCCCCCOCCCCOCCCCCCOOCOOCCCCCCCCOOCOOC,,,False
163005233,746.7,C38H34O16,COC(=O)[C@H](CC1=CC(=C(C=C1)O)O)OC(=O)/C=C/C2=C3[C@@H]([C@H](OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O[C@H](CC5=CC(=C(C=C5)O)O)C(=O)OC,"[(2R)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl] (2S,3S)-2-(3,4-dihydroxyphenyl)-4-[(E)-3-[(2S)-3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy-3-oxoprop-1-enyl]-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylate",0,0,C39H36O16,,COCOCCCCCCCCOOOCOCCCCCCOCCCCOCCCCCCOOCOOCCCCCCCCOOCOOC,,,False
163005145,772.7,C36H36O19,C1=CC(=CC=C1C=CC(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)CO)O)O)O,"[(2S,3R,4S,5S,6R)-2-[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C37H38O19,,CCCCCCCCCOOCCCCOCOCCCCOCOCCOCCCCCCCOOOCCCCCCOOCOOOCOOOO,,,False
163005144,772.7,C36H36O19,C1=CC(=CC=C1C=CC(=O)OC2C(C(C(OC2OC3C(C(C(OC3OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)CO)O)O)O,"[2-[2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C37H38O19,,CCCCCCCCCOOCCCCOCOCCCCOCOCCOCCCCCCCOOOCCCCCCOOCOOOCOOOO,,,False
163005096,408.4,C21H28O8,CO[C@@H]1C[C@]2(CC[C@@H](C[C@@H]2O)COC(=O)C=CC3=CC(=C(C=C3)O)O)[C@H](O1)OC,"[(1S,3S,5S,6S,8S)-6-hydroxy-1,3-dimethoxy-2-oxaspiro[4.5]decan-8-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C22H30O8,,COCCCCCCCCOCOCOCCCCCCCCOOCOOC,,,False
163005095,408.4,C21H28O8,CO[C@H]1C[C@]2(CC[C@@H](C[C@@H]2O)COC(=O)C=CC3=CC(=C(C=C3)O)O)[C@@H](O1)OC,"[(1R,3R,5S,6S,8S)-6-hydroxy-1,3-dimethoxy-2-oxaspiro[4.5]decan-8-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C22H30O8,,COCCCCCCCCOCOCOCCCCCCCCOOCOOC,,,False
163005094,408.4,C21H28O8,COC1CC2(CCC(CC2O)COC(=O)C=CC3=CC(=C(C=C3)O)O)C(O1)OC,"(6-hydroxy-1,3-dimethoxy-2-oxaspiro[4.5]decan-8-yl)methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C22H30O8,,COCCCCCCCCOCOCOCCCCCCCCOOCOOC,,,False
163004981,856.8,C38H48O22,CC[C@H](C)C(=O)O[C@@H]1[C@@H]([C@H]([C@@H](O[C@H]1OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)C)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,"[(2S,3R,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-7-yl]oxy-5-hydroxy-6-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] (2S)-2-methylbutanoate",0,0,C39H50O22,,CCCCCOOCCCCOCOCCCCCCOCCCOOCCCCCOCOOOOCCCCCCOOOCOOCCCCCOCOOOO,,,False
163004980,856.8,C38H48O22,CCC(C)C(=O)OC1C(C(C(OC1OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)C)O)OC6C(C(C(C(O6)CO)O)O)O,"[2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-7-yl]oxy-5-hydroxy-6-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] 2-methylbutanoate",0,0,C39H50O22,,CCCCCOOCCCCOCOCCCCCCOCCCOOCCCCCOCOOOOCCCCCCOOOCOOCCCCCOCOOOO,,,False
163004942,616.5,C28H24O16,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=CC(=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,"[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-6,8-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate",0,0,C29H26O16,,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOCOCCCCCCOOOOO,,,False
163004941,616.5,C28H24O16,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=CC(=C3)O)O)OC4C(C(C(C(O4)CO)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,"[2-[2-(3,4-dihydroxyphenyl)-6,8-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate",0,0,C29H26O16,,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOCOCCCCCCOOOOO,,,False
163003907,558.9,C36H62O4,CCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC(=C(C=C1)O)O,"heptacosyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C37H64O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOO,,,False
163003594,616.5,C28H24O16,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,"[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-8-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate",0,0,C29H26O16,,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOCOCCCCCCOOOOO,,,False
163003593,616.5,C28H24O16,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC4C(C(C(C(O4)CO)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,"[2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-8-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate",0,0,C29H26O16,,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOCOCCCCCCOOOOO,,,False
163003418,918.8,C42H46O23,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)C=CC6=CC=C(C=C6)O)O)O)O)O)O)O)C7=CC(=C(C=C7)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-6-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C43H48O23,,CCCCCCOOCCCCCCOCCCOOCCCCCOCOCCCCCOCOCOCCCCCCCCOOOOOOOCCCCCCOOOOOO,,,False
163003417,918.8,C42H46O23,C[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO[C@H]5[C@H]([C@H]([C@@H]([C@@H](O5)COC(=O)/C=C/C6=CC=C(C=C6)O)O)O)O)O)O)O)C7=CC(=C(C=C7)O)O)O)O)O)O,"[(2S,3S,4S,5S,6R)-6-[[(2R,3S,4R,5S,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C43H48O23,,CCCCCCOOCCCCCCOCCCOOCCCCCOCOCCCCCOCOCOCCCCCCCCOOOOOOOCCCCCCOOOOOO,,,False
163003360,550.4,C24H22O15,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@@H]4[C@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)OC(=O)CC(=O)O)O)O)O,"3-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-6-yl]oxy-3-oxopropanoic acid",0,0,C25H24O15,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOCCOOOOO,,,False
163003359,550.4,C24H22O15,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)OC(=O)CC(=O)O)O)O)O,"3-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-6-yl]oxy-3-oxopropanoic acid",0,0,C25H24O15,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOCCOOOOO,,,False
163003148,934.8,C40H54O25,C1[C@H]([C@H]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OCCC3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC(=O)C=CC5=CC(=C(C=C5)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-5-[(2R,3S,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C41H56O25,,CCCCCOOCCCCOCOCCCCCCCCOOCOCCCCCOCOOOOOCOCCCCCCCCOOOCCCCCOCOOOOOOO,,,False
163003147,934.8,C40H54O25,C1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OCCC3=CC(=C(C=C3)O)O)CO[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)OC(=O)/C=C/C5=CC(=C(C=C5)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-5-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C41H56O25,,CCCCCOOCCCCOCOCCCCCCCCOOCOCCCCCOCOOOOOCOCCCCCCCCOOOCCCCCOCOOOOOOO,,,False
163003072,472.6,C30H32O5,CC(=CCCC(=CCC1=CC2=C(C3=C1OC(C=C3)(C)C)OC(=CC2=O)C4=CC(=C(C=C4)O)O)C)C,"2-(3,4-dihydroxyphenyl)-6-(3,7-dimethylocta-2,6-dienyl)-8,8-dimethylpyrano[2,3-h]chromen-4-one",0,0,C31H34O5,,CCCCCCCCCCCCCCOCCCCCOCCCOCCCCCCOOCC,,,False
163002843,622.6,C29H34O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]3[C@@H](O2)OC[C@@H](O3)C4=CC(=C(C=C4)O)O)O)OC(=O)C=CC5=CC(=C(C=C5)O)O)O)O)O,"[(2S,4aR,6R,7S,8S,8aR)-2-(3,4-dihydroxyphenyl)-8-hydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-7-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,1,C30H36O15,,CCCCCCOOCCCCCCOOCCOCCCCCCOOOOCOCCCCCCCCOOOOO,,,False
