Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
134285367,194.18,C10H10O4,C1=CC(=CC=C1/C=C/C(=O)OCO)O,hydroxymethyl (E)-3-(4-hydroxyphenyl)prop-2-enoate,0,1,C10H10O5,87274087.0,CCCCCCCCCOOCOO,5,150866967;171376677;89390366;70523995;53882413
134260776,254.28,C16H14O3,COC1=C(C=CC(=C1)C=O)/C=C/C2=CC=C(C=C2)O,4-[(E)-2-(4-hydroxyphenyl)ethenyl]-3-methoxybenzaldehyde,0,2,C16H14O4,19433760.0,COCCCCCCCOCCCCCCCCO,4,72742138;14977366;14977365;9067394
134237515,362.5,C24H26O3,CC1=C[C@H]([C@@H](CC1)C(=C)C)C2=C(C=C(C=C2O)/C=C/C3=CC=C(C=C3)O)O,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]benzene-1,3-diol",0,4,C24H26O4,641730.0,CCCCCCCCCCCCCCCCOCCCCCCCCOO,1,141898587
134219331,288.29,C16H16O5,CC12C(C=C(C=C1OC(CC2=O)C3=CC=C(C=C3)O)O)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-4a-methyl-3,5-dihydro-2H-chromen-4-one",0,1,C16H16O6,21477431.0,CCCCCCCOCCCOCCCCCCOOO,4,163526019;143825092;59645044;13259629
134218353,282.3,C18H18O3,C/C=C(\C=C/C(=C)/C=C/C(=O)/C=C/C1=CC=C(C=C1)O)/O,"(1E,4E,7Z,9E)-9-hydroxy-1-(4-hydroxyphenyl)-6-methylideneundeca-1,4,7,9-tetraen-3-one",0,1,C18H18O4,9948187.0,CCCCCCCCCCOCCCCCCCCOO,18,72742142;162393229;145822760;141136300;138113394;134140587;129883590;123201778;96893453;89097607;72742151;70476468;58652989;58652864;14977379;14977369;5922182;380850
134189635,212.24,C14H12O2,C=CC1=C(C=CC(=C1)C2=CC=C(C=C2)O)O,2-ethenyl-4-(4-hydroxyphenyl)phenol,0,1,C14H12O3,9794567.0,CCCCCCCCCCCCCCOO,21,129717284;117000369;117000368;68448658;54393563;23509269;14919993;165351399;156522732;156522574;141815566;141006160;69345136;66583864;54294164;54133293;53424824;22171707;10466312;10130777;9794567
134163433,258.31,C16H18O3,CC1(CC(=CC(=C1)OC)/C=C/C2=CC=C(C=C2)O)O,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-3-methoxy-1-methylcyclohexa-2,4-dien-1-ol",1,0,C16H18O4,146633.0,CCCCCCCOCCCCCCCCCOO,23,54496004;145340214;129362161;129362160;117792751;103459559;103459462;102380115;100973676;90296397;77211536;66959119;57286746;54496004;24850694;13061877;13061876;12371504;12216544;12216543;3065783;3022052;231080
134163281,162.18,C10H10O2,C1C(CC1=O)C2=CC=C(C=C2)O,3-(4-hydroxyphenyl)cyclobutan-1-one,0,0,C10H10O3,49791.0,CCCCOCCCCCCO,9,88908898;88653485;85438820;67645526;12365086;145614645;130654834;129915638;89269957
134151038,282.3,C18H18O3,C=C[C@H](C1=CC=C(C=C1)O)OC/C=C/C2=CC=C(C=C2)O,4-[(E)-3-[(1R)-1-(4-hydroxyphenyl)prop-2-enoxy]prop-1-enyl]phenol,1,0,C18H18O4,9948187.0,CCCCCCCCCOOCCCCCCCCCO,4,122206277;70270178;70270176;9948187
134150229,282.3,C18H18O3,C=C[C@@H](C1=CC=C(C=C1)O)OC/C=C/C2=CC=C(C=C2)O,4-[(E)-3-[(1S)-1-(4-hydroxyphenyl)prop-2-enoxy]prop-1-enyl]phenol,1,0,C18H18O4,9948187.0,CCCCCCCCCOOCCCCCCCCCO,4,122206277;70270178;70270176;9948187
134149789,282.3,C18H18O3,C=CC(C1=CC=C(C=C1)O)OC/C=C/C2=CC=C(C=C2)O,4-[(E)-3-[1-(4-hydroxyphenyl)prop-2-enoxy]prop-1-enyl]phenol,1,0,C18H18O4,9948187.0,CCCCCCCCCOOCCCCCCCCCO,4,122206277;70270178;70270176;9948187
134140486,250.29,C17H14O2,C1=CC=C(C=C1)C(=O)/C=C/C=C/C2=CC=C(C=C2)O,"(2E,4E)-5-(4-hydroxyphenyl)-1-phenylpenta-2,4-dien-1-one",1,0,C17H14O3,53824184.0,CCCCCCCOCCCCCCCCCCO,3,168875743;140196357;71408571
134138672,272.25,C15H12O5,C1=CC(=CC=C1/C=C/C(=O)C2=CC(=C(C=C2O)O)O)O,"(E)-3-(4-hydroxyphenyl)-1-(2,4,5-trihydroxyphenyl)prop-2-en-1-one",1,0,C15H12O6,91184671.0,CCCCCCCCCOCCCCCCOOOO,41,172749185;149761068;163025546;163025545;162889855;162881205;162837118;162837117;160396001;159101721;153392363;135305017;129686291;124351262;102519768;101998342;74819269;71438154;71369333;68259743;58382891;51346156;51340203;42607788;42607636;25200812;18921258;12313213;12311053;12310641;10517431;9943803;5461154;5317435;5316714;5316712;5281294;439493;261164;246330;72282
134109989,272.29,C16H16O4,CC(C)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)C(=O)O)O,2-hydroxy-4-[2-(4-hydroxyphenyl)propan-2-yl]benzoic acid,0,0,C16H16O5,5326316.0,CCCCCCCCCOCCCCCCCOOO,13,163546779;143453820;122493758;71584592;71193146;68231208;68011105;60132702;60132701;60132698;58348905;44445800;42605110
133680560,192.21,C11H12O3,C/C(=C/C1=CC=C(C=C1)O)/CC(=O)O,(Z)-4-(4-hydroxyphenyl)-3-methylbut-3-enoic acid,0,0,C11H12O4,69197308.0,CCCCCCCCCOCCOO,2,22347574;69197308
133666030,194.18,C10H10O4,COC(=O)/C(=C\C1=CC=C(C=C1)O)/O,methyl (E)-2-hydroxy-3-(4-hydroxyphenyl)prop-2-enoate,0,0,C10H10O5,87274087.0,COCOCCCCCCCCOO,5,171714615;82660246;131557280;21480048;15834375
133624253,176.21,C11H12O2,C/C=C(\C)/C(=O)C1=CC=C(C=C1)O,(E)-1-(4-hydroxyphenyl)-2-methylbut-2-en-1-one,0,0,C11H12O3,656878.0,CCCCCOCCCCCCO,3,83830021;102423998;84113357
133620333,176.21,C11H12O2,C/C=C(/C)\C(=O)C1=CC=C(C=C1)O,(Z)-1-(4-hydroxyphenyl)-2-methylbut-2-en-1-one,0,0,C11H12O3,656878.0,CCCCCOCCCCCCO,3,83830021;102423998;84113357
133614089,190.24,C12H14O2,CC(C)/C(=C/C1=CC=C(C=C1)O)/C=O,(2Z)-2-[(4-hydroxyphenyl)methylidene]-3-methylbutanal,0,0,C12H14O3,314606.0,CCCCCCCCCCCOCO,5,83833281;79335192;25160265;25160264;165697934
133613981,192.21,C11H12O3,C/C(=C/C1=CC=C(C=C1)O)/C(=O)OC,methyl (Z)-3-(4-hydroxyphenyl)-2-methylprop-2-enoate,1,0,C11H12O4,69197308.0,CCCCCCCCCOCOOC,1,140058785
133612286,578.5,C27H30O14,CC1[C@@H](C(C([C@@H](O1)OCC2[C@H](C(C([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,5S)-3,4,5-trihydroxy-6-[[(2R,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",9,0,C27H30O15,170853140.0,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOO,20,5319118;162879993;162879992;162879991;162879990;162879989;162879988;162879987;162879986;162879985;154496936;102145127;102009450;101675812;44258135;44258082;23786408;12315425;12315422;10461109
133564730,508.5,C24H28O12,C1=CO[C@@H]([C@@H]2[C@H]1[C@H]([C@@H]3[C@]2(O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O,"[(1R,2R,4R,5R,6S,10R)-5-hydroxy-10-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C24H28O13,170852199.0,CCOCCCCCCOCOCOCCCCCCCCOOOCCCCCOCOOOO,22,172012826;163195383;163029526;163029525;163029524;163029523;163029522;163029521;163029520;163029519;162937238;162937237;159717920;145999337;133561845;132587051;129317172;101937998;73150574;51005726;12000883;11948660
133564710,578.5,C27H30O14,CC1[C@@H](C(C([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O[C@H]4C(C([C@H](C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-3,7-bis[[(2S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy]chromen-4-one",1,0,C27H30O15,170853140.0,CCCCCCOOCCCCCCOCCCOOCCCCCOCOOOCCCCCCOOOOO,16,162954941;162954940;162954939;162954938;162954937;162954936;162954935;145865142;139031037;134734045;90000166;44259244;21550893;15953752;14351556;11972443
133562254,436.4,C21H24O10,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)C4=CC=C(C=C4)O)O,"(2R,3S,4R,5R,6S)-2-[[(2R,3S)-3,5-dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-7-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C21H24O11,142082614.0,CCCOCCCCCCOOCCCCCOCOOOOCCCCCCOO,35,162936880;162936879;162936878;162926251;162926250;162926249;154496323;139326834;132532205;122371970;102295922;102026340;101720557;101720556;101431920;91227571;90236747;69251803;68909708;54591241;54490892;44257086;44257085;44257082;44257081;25159065;25158811;21676369;14345561;14345560;14282768;14282767;10789789;10343835;6324898
133562213,424.4,C21H28O9,C1CCC(C(C1)O)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)OC(=O)/C=C/C3=CC=C(C=C3)O,"[(2S,3S,4R,5R,6S)-4,5-dihydroxy-2-(2-hydroxycyclohexyl)oxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C21H28O10,6452752.0,CCCCCCOOCCCCCOCOOOOCOCCCCCCCCO,16,171318762;167995881;162884636;162884635;162884634;162884633;162884632;162884631;162884630;133562211;75614589;52326156;52326155;52326154;52326153;51136585
133562186,430.4,C22H22O9,C1=CC=C(C=C1)C(=O)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)COC(=O)/C=C/C3=CC=C(C=C3)O)O)O)O,"[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl] benzoate",0,0,C22H22O10,144413798.0,CCCCCCCOOCCCCCOCOCOCCCCCCCCOOOO,3,154791059;122194515;122194514
133562015,436.4,C21H24O10,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O)O,"3-(4-hydroxyphenyl)-1-[2,4,6-trihydroxy-3-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]propan-1-one",2,0,C21H24O11,142082614.0,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,20,172991271;171363575;162884994;162873934;155890160;154725283;133556525;132350833;102224313;102068587;100935580;88939844;53318165;44596244;42607720;42607701;38362081;21722190;16752601;11282394
133561907,490.4,C23H22O12,CC(=O)O[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]1OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)CO)O)O,"[(2R,3S,4R,5R,6S)-2-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] acetate",2,0,C23H22O13,171325.0,CCOOCCCCOCOCCOCCCCCCCOOOCCCCCCOCOOO,5,162926683;101851760;101406401;74978233;44259302
133561901,316.3,C18H20O5,COC1=C(C=CC(=C1)[C@@H](/C=C/C2=CC=C(C=C2)O)[C@H](CO)O)O,"(E,2R,3R)-3-(4-hydroxy-3-methoxyphenyl)-5-(4-hydroxyphenyl)pent-4-ene-1,2-diol",0,0,C18H20O6,122777.0,COCCCCCCCCCCCCCCCOCCOOO,1,155618157
133561855,490.4,C23H22O12,CC(=O)OC[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,"[(2S,3R,4R,5S,6R)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",0,0,C23H22O13,171325.0,CCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOO,21,163073907;162845165;162845164;12096979;74409608;133554338;93939967;93939966;92468679;92468678;51521839;51521838;44259187;44259117;40484453;40484452;25230434;25230357;24211981;15596585;10006384
133561819,392.4,C20H24O8,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O,"(2R,3S,4R,5R,6S)-2-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C20H24O9,156740540.0,CCCCCCCCCCCCCCOCCCCCOCOOOOOO,5,162931517;162931516;102577543;101635451;370653
133561468,470.5,C28H22O7,C1=CC(=CC=C1/C=C/C2=CC(=C3C(C(OC3=C2)C4=C(C=C(C=C4)O)O)C5=CC(=CC(=C5)O)O)O)O,"4-[3-(3,5-dihydroxyphenyl)-4-hydroxy-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-2-yl]benzene-1,3-diol",0,0,C28H22O8,155287.0,CCCCCCCCCCCCCCOCCCCCCCCOOCCCCCCOOOO,6,162852400;85395890;11092124;162852400;85395890;11092124
133561457,454.5,C28H22O6,C1=CC(=CC=C1C2C3C(C(C4=C3C=C(C=C4O)O)C5=CC=C(C=C5)O)C6=C2C=C(C=C6O)O)O,"5,10-bis(4-hydroxyphenyl)-4b,5,9b,10-tetrahydroindeno[2,1-a]indene-2,4,6,8-tetrol",0,315,C28H22O7,155288.0,CCCCCCCCCCCCCCCCOOCCCCCCOCCCCCCOOO,8,163051280;143780252;90895343;90737803;78381791;59502114;59502104;5279248
133554343,436.4,C21H24O10,C1=CC(=CC=C1CC(C(=O)C2=C(C(=C(C=C2)O)[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O)O,"1-[2,4-dihydroxy-3-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2-hydroxy-3-(4-hydroxyphenyl)propan-1-one",0,0,C21H24O11,142082614.0,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,20,172991271;171363575;162884994;162873934;155890160;154725283;133556525;132350833;102224313;102068587;100935580;88939844;53318165;44596244;42607720;42607701;38362081;21722190;16752601;11282394
133554322,462.5,C25H34O8,C1=CC(=CC=C1CCCCC(CCC2=CC=C(C=C2)O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O,"(2S,3S,4R,5R,6S)-2-[1,7-bis(4-hydroxyphenyl)heptan-3-yloxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C25H34O9,161083236.0,CCCCCCCCCCCCCCCCCCCOOCCCCCOCOOOOO,2,56950214;56950213
133188520,258.269,C15H14O4,C1=CC(=CC=C1CC(C=O)(C2=CC=C(C=C2)O)O)O,"2-hydroxy-2,3-bis(4-hydroxyphenyl)propanal",1,0,C15H14O5,56981221.0,CCCCCCCCCOCCCCCCOOO,11,141421476;117632588;90718957;86271159;86271061;71260731;12309896;11550826;3984814;442397;182220
133188502,274.27,C15H14O5,C1=CC(=CC=C1C(C(C=O)(C2=CC=C(C=C2)O)O)O)O,"2,3-dihydroxy-2,3-bis(4-hydroxyphenyl)propanal",1,0,C15H14O6,90356439.0,CCCCCCCCCOCCCCCCOOOO,16,169435774;159600901;167353394;163083521;163083520;85248848;78163666;156394642;143010013;91871802;71734516;71314581;46237893;11778945;10732214;73059
132991345,240.3,C16H16O2,C1=CC=C(C=C1)CCCC(=O)C2=CC=C(C=C2)O,1-(4-hydroxyphenyl)-4-phenylbutan-1-one,0,5,C16H16O3,159241.0,CCCCCCCCCCOCCCCCCO,5,164958239;129849517;117000376;123877307;117718924
132989905,296.3,C18H16O4,COC1=CC(=C(C=C1)C(=O)/C=C/C=C/C2=CC=C(C=C2)O)O,"(2E,4E)-1-(2-hydroxy-4-methoxyphenyl)-5-(4-hydroxyphenyl)penta-2,4-dien-1-one",0,0,C18H16O5,19049281.0,COCCCCCCCOCCCCCCCCCCOO,1,170015170
132989904,282.29,C17H14O4,C1=CC(=CC=C1/C=C/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,"(2E,4E)-1-(2,4-dihydroxyphenyl)-5-(4-hydroxyphenyl)penta-2,4-dien-1-one",0,0,C17H14O5,72204963.0,CCCCCCCCCCCOCCCCCCOOO,6,167437449;162995010;155521891;89289852;72204962;42604993
132988923,422.5,C25H26O6,CC(=CCC1=C2C(=C(C3=C1OC=C(C3=O)C4=CC=C(C=C4)O)O)C[C@@H](O2)C(C)(C)O)C,"(2R)-4-hydroxy-6-(4-hydroxyphenyl)-2-(2-hydroxypropan-2-yl)-9-(3-methylbut-2-enyl)-2,3-dihydrofuro[3,2-g]chromen-5-one",4,0,C25H26O7,102121475.0,CCCCCCCCCCOCCCOCCCCCCOOCCOCCCOC,6,162921041;162921040;124356353;124356352;11655056;11582970
132967560,300.4,C19H24O3,CC(=CCC/C(=C\COC(=O)/C=C/C1=CC=C(C=C1)O)/C)C,"[(2Z)-3,7-dimethylocta-2,6-dienyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,1,C19H24O4,122821.0,CCCCCCCCOCOCCCCCCCCOCC,5,145971774;73001623;11544210;5477248;432001
132967101,302.32,C17H18O5,COC1=CC2=C(CC(C(O2)C3=CC=C(C=C3)O)O)C(=C1)OC,"2-(4-hydroxyphenyl)-5,7-dimethoxy-3,4-dihydro-2H-chromen-3-ol",0,0,C17H18O6,5326313.0,COCCCCCCCOCCCCCCOOCCOC,3,14732296;14732295;14732294
132967100,288.29,C16H16O5,COC1=CC(=CC2=C1CC(C(O2)C3=CC=C(C=C3)O)O)O,"2-(4-hydroxyphenyl)-5-methoxy-3,4-dihydro-2H-chromene-3,7-diol",0,0,C16H16O6,21477431.0,COCCCCCCCCCOCCCCCCOOO,6,163162615;163162613;134219333;73178404;57772159;12972451
132915901,340.4,C20H20O5,C/C(=C\CC1=C(C=CC2=C1O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)/CO,"(2S)-7-hydroxy-8-[(E)-4-hydroxy-3-methylbut-2-enyl]-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,0,C20H20O6,71406115.0,CCCCCCCCCCOCCCOCCCCCCOOCO,3,163189401;162935204;162935203
132850551,210.23,C11H14O4,COC(CC(=O)OC)C1=CC=C(C=C1)O,methyl 3-(4-hydroxyphenyl)-3-methoxypropanoate,0,0,C11H14O5,10513403.0,COCCCOOCCCCCCCO,3,162898324;85357178;10987942
132819218,436.4,C21H24O10,C1=CC(=CC=C1CC(C(=O)C2=C(C=C(C=C2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,"2-hydroxy-3-(4-hydroxyphenyl)-1-[4-hydroxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]propan-1-one",0,0,C21H24O11,142082614.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,6,172991271;171363575;162884994;100935580;44596244;42607701
132606996,316.5,C21H32O2,C[C@H]1CC[C@]2([C@H]([C@]1(C)CC3=CC=C(C=C3)O)CCCC2(C)C)O,"(4aR,7S,8R,8aS)-8-[(4-hydroxyphenyl)methyl]-4,4,7,8-tetramethyl-2,3,5,6,7,8a-hexahydro-1H-naphthalen-4a-ol",1,0,C21H32O3,11198372.0,CCCCCCCCCCCCCCCOCCCCCCO,5,123417240;123154109;87307909;44208637;44205266
132597935,286.28,C16H14O5,COC1=CC=C(C=C1)C(C(=O)C(=O)C2=CC=C(C=C2)O)O,"3-hydroxy-1-(4-hydroxyphenyl)-3-(4-methoxyphenyl)propane-1,2-dione",0,0,C16H14O6,4390946.0,COCCCCCCCCOCOCCCCCCOO,2,10402634;10335060
132587059,316.3,C18H20O5,COC1=C(C=CC(=C1)[C@H](C=CC2=CC=C(C=C2)O)[C@@H](CO)O)O,"(2S,3S)-3-(4-hydroxy-3-methoxyphenyl)-5-(4-hydroxyphenyl)pent-4-ene-1,2-diol",2,0,C18H20O6,122777.0,COCCCCCCCCCCCCCCCOCCOOO,1,155618157
132583019,374.5,C23H34O4,CC1=C([C@@](OC1=O)(C)CCCCC[C@H](C)CCCCC2=CC=C(C=C2)O)O,"(5R)-4-hydroxy-5-[(6S)-10-(4-hydroxyphenyl)-6-methyldecyl]-3,5-dimethylfuran-2-one",1,0,C23H34O5,68812399.0,CCCCOCOCCCCCCCCCCCCCCCCCCOO,2,163150451;145973555
132582782,354.31,C16H18O9,C1[C@H]([C@@H]([C@@H]([C@@H]([C@]1(C(=O)O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O)O,"(1R,2S,3S,4S,5R)-1,2,4,5-tetrahydroxy-3-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid",1,0,C16H18O10,68729740.0,CCCCCCCOOOOOCOCCCCCCCCOOO,3,68331802;68319349;58325508
132557922,238.28,C13H18O4,CCCCOC(=O)[C@H](CC1=CC=C(C=C1)O)O,butyl (2S)-2-hydroxy-3-(4-hydroxyphenyl)propanoate,0,0,C13H18O5,11161122.0,CCCCOCOCCCCCCCCOO,4,95224829;95224828;145968713;56776188
132556990,268.3,C14H20O5,CC(C(CCC(=O)OCCC1=CC=C(C=C1)O)O)O,"2-(4-hydroxyphenyl)ethyl 4,5-dihydroxyhexanoate",0,0,C14H20O6,572014.0,CCCCCCOOCCCCCCCCOOO,2,89869908;72192940
132556138,424.5,C25H28O6,CC(=C)C(CC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)/C)O,"(2S)-5,7-dihydroxy-6-[(2E)-6-hydroxy-3,7-dimethylocta-2,7-dienyl]-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,0,C25H28O7,156115954.0,CCCCCCCCCCCCCCCOOCCCOCCCCCCOOCO,5,162980478;162980477;162980476;72768017;11247668
132555990,300.3,C17H16O5,COC1=C(C2=C(C=C1)C(=O)[C@@H](CO2)CC3=CC=C(C=C3)O)O,"(3R)-8-hydroxy-3-[(4-hydroxyphenyl)methyl]-7-methoxy-2,3-dihydrochromen-4-one",0,0,C17H16O6,356763.0,COCCCCCCCOCCOCCCCCCCOO,4,162857153;160550051;73426612;21676257
132555989,316.3,C17H16O6,COC1=C(C=C(C2=C1OC[C@H](C2=O)CC3=CC=C(C=C3)O)O)O,"(3R)-5,7-dihydroxy-3-[(4-hydroxyphenyl)methyl]-8-methoxy-2,3-dihydrochromen-4-one",6,0,C17H16O7,132556727.0,COCCCCCCOCCCOCCCCCCCOOO,6,163025027;14159190;102477546;14159192;14159191;14159189
132550980,244.28,C15H16O3,CC1=CC(=C(C=C1O)O)C(C)C2=CC=C(C=C2)O,"4-[1-(4-hydroxyphenyl)ethyl]-6-methylbenzene-1,3-diol",0,0,C15H16O4,656695.0,CCCCCCCOOCCCCCCCCO,7,160765486;169101723;158336488;102138540;85709650;85672358;11076181
132537586,280.3,C18H16O3,COC(=O)/C=C/C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)O,methyl (E)-3-[4-[(E)-2-(4-hydroxyphenyl)ethenyl]phenyl]prop-2-enoate,0,0,C18H16O4,67990809.0,COCOCCCCCCCCCCCCCCCCO,4,91589557;87642494;44432623;23661682
132535822,204.22,C12H12O3,C1COC(=O)C(=C1)CC2=CC=C(C=C2)O,"5-[(4-hydroxyphenyl)methyl]-2,3-dihydropyran-6-one",0,0,C12H12O4,13790216.0,CCOCOCCCCCCCCCO,1,170470825
132535817,190.19,C11H10O3,C1C=C(C(=O)O1)CC2=CC=C(C=C2)O,4-[(4-hydroxyphenyl)methyl]-2H-furan-5-one,0,0,C11H10O4,22065369.0,CCCCOOCCCCCCCO,2,86129586;45093011
132525000,340.4,C20H20O5,CC(=CCC1=C2C(=CC(=C1O)O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O)C,"(2S)-6,7-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",1,0,C20H20O6,71406115.0,CCCCCCCCCCOOCOCCOCCCCCCOC,3,162918851;13845973;480765
132524297,308.3,C19H16O4,COC1=C(C(=CC(=C1C2=CC=C(C=C2)O)O)C3=CC=CC=C3)O,"2-(4-hydroxyphenyl)-3-methoxy-5-phenylbenzene-1,4-diol",2,0,C19H16O5,67910037.0,COCCCCCCCCCCCCOOCCCCCCO,1,145976670
132524018,242.27,C15H14O3,COC(=O)[C@H](C1=CC=CC=C1)C2=CC=C(C=C2)O,methyl (2R)-2-(4-hydroxyphenyl)-2-phenylacetate,0,0,C15H14O4,5321855.0,COCOCCCCCCCCCCCCCO,1,134110963
132523922,322.4,C20H18O4,CC1(CCC2=C(O1)C=CC3=C2O/C(=C\C4=CC=C(C=C4)O)/C3=O)C,"(2Z)-2-[(4-hydroxyphenyl)methylidene]-7,7-dimethyl-8,9-dihydrofuro[2,3-f]chromen-3-one",0,4,C20H18O5,53262867.0,CCCCCCOCCCCOCCCCCCCCOCOC,1,129887717
132508372,226.27,C15H14O2,C1=CC(=CC=C1C/C=C\C2=CC=C(C=C2)O)O,4-[(Z)-3-(4-hydroxyphenyl)prop-2-enyl]phenol,0,0,C15H14O3,159243.0,CCCCCCCCCCCCCCCOO,23,117000380;117000375;86236079;86110378;172211580;138745042;75027390;71473323;69463457;69462380;69403056;68467859;68467857;57679080;57679077;54294231;44432621;44432618;23652114;20735622;11994552;10105780;159243
132494420,222.28,C13H18O3,CC(C)CC(=O)[C@@H](CC1=CC=C(C=C1)O)O,(2R)-2-hydroxy-1-(4-hydroxyphenyl)-5-methylhexan-3-one,2,0,C13H18O4,120664.0,CCCCCOCCCCCCCCOO,9,155532406;139641535;130306558;121338879;91936842;72734846;70905186;15132248;155341927
132491115,202.25,C13H14O2,C1CCC(=CC1)C(=O)C2=CC=C(C=C2)O,cyclohexen-1-yl-(4-hydroxyphenyl)methanone,0,0,C13H14O3,37369.0,CCCCCCCOCCCCCCO,5,154631172;86753575;69729960;69032112;67318014
132427548,296.27,C14H16O7,C1=CC(=CC=C1/C=C/C(=O)C2([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,"(E)-3-(4-hydroxyphenyl)-1-[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)oxolan-2-yl]prop-2-en-1-one",1,0,C14H16O8,176177.0,CCCCCCCCCOCCCCOCOOOOO,1,90701867
