Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
90774597,298.4,C20H26O2,CC.C1CC(CCC1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,ethane;4-[4-(4-hydroxyphenyl)cyclohexyl]phenol,0,2,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
90750690,266.38,C16H26O3,CCCCCCCCC(C(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)decane-1,2-diol",0,2,C16H26O4,3030873.0,CCCCCCCCCCCCCCCCOOO,3,126609956;90237889;10891316
90715323,200.23,C13H12O2,CC1=C(C(=CC=C1)O)C2=CC=C(C=C2)O,2-(4-hydroxyphenyl)-3-methylphenol,0,2,C13H12O3,11977435.0,CCCCCCCOCCCCCCO,35,172781592;160525882;139941823;139941764;139940622;124706776;101299765;101299764;101299763;101299762;101299761;101299730;101299729;101299728;101299726;101299725;101299715;101299714;101299712;101299711;101299709;101299708;101299683;101299682;101299680;101299679;101299677;101299676;59014815;58381751;56604629;19910372;17996014;15506971;11977435
90696814,262.3,C18H14O2,C1=CC=C(C(=C1)C2=CC=C(C=C2)O)C3=CC(=CC=C3)O,3-[2-(4-hydroxyphenyl)phenyl]phenol,0,3,C18H14O3,22508143.0,CCCCCCCCCCCCOCCCCCCO,3,71046395;53725857;22508143
89911836,376.5,C26H32O2,CC(/C=C/C1=CC(=C(C(=C1)CC=C(C)C)O)CC=C(C)C)C2=CC=C(C=C2)O,"4-[(E)-3-(4-hydroxyphenyl)but-1-enyl]-2,6-bis(3-methylbut-2-enyl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCCCCCCOCCCCCCCCCCCO,1,144371438
89911832,376.5,C26H32O2,CC(/C=C/C1=CC=C(C=C1)O)C2=CC(=C(C(=C2)CC=C(C)C)O)CC=C(C)C,"4-[(E)-4-(4-hydroxyphenyl)but-3-en-2-yl]-2,6-bis(3-methylbut-2-enyl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCOCCCCCCCCCCCOCCCCC,1,144371449
89911824,352.5,C24H32O2,CC(/C=C/C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)C2=CC=C(C=C2)O,"2,6-ditert-butyl-4-[(E)-3-(4-hydroxyphenyl)but-1-enyl]phenol",0,1,C24H32O3,67682852.0,CCCCCCCCCCCCCCOCCCCCCCCCCO,2,123976049;89911835
89911816,352.5,C24H32O2,CC(/C=C/C1=CC=C(C=C1)O)C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,"2,6-ditert-butyl-4-[(E)-4-(4-hydroxyphenyl)but-3-en-2-yl]phenol",0,1,C24H32O3,67682852.0,CCCCCCCCCCOCCCCCCCCCCOCCCC,2,123404802;89911817
89899101,348.5,C24H28O2,CC(C)(C)C1=C(C=CC(=C1)C(C2CC3CC2C=C3)C4=CC=C(C=C4)O)O,4-[2-bicyclo[2.2.1]hept-5-enyl-(4-hydroxyphenyl)methyl]-2-tert-butylphenol,0,1,C24H28O3,67668771.0,CCCCCCCCCCCCCCCCCCCCCCCCOO,1,69221223
89847781,304.4,C21H20O2,CCC1=CC=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[(2-ethylphenyl)-(4-hydroxyphenyl)methyl]phenol,0,1,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,2,144294303;118352699
89791209,168.19,C9H12O3,C1=CC(=CC=C1C(CCO)O)O,"1-(4-hydroxyphenyl)propane-1,3-diol",0,4,C9H12O4,10805.0,CCCCCCCCCOOO,21,165880959;165687544;165616414;146668476;140294086;140188394;140188311;132217646;129670407;123238604;89293893;85913533;58193367;21320130;12569539;10631337;3030874;688030;688029;170451;10805
89760987,374.5,C25H26O3,C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC=C(C=C5)O)/C=C/C(=O)O,(E)-3-[2-(1-adamantyl)-4-(4-hydroxyphenyl)phenyl]prop-2-enoic acid,0,5,C25H26O4,12569300.0,CCCCCCCCCCCCCCCCCCCCCCOCCCOO,2,90671936;12569300
89760986,374.5,C25H26O3,C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)/C=C/C(=O)O)C5=CC=C(C=C5)O,(E)-3-[3-(1-adamantyl)-4-(4-hydroxyphenyl)phenyl]prop-2-enoic acid,0,5,C25H26O4,12569300.0,CCCCCCCCCCCCCCCCCCCOOCCCCCCO,1,153341865
89656101,316.4,C22H20O2,C1=CC=C(C=C1)/C(=C\CC2=CC=C(C=C2)O)/CC3=CC=C(C=C3)O,4-[(Z)-4-(4-hydroxyphenyl)-3-phenylbut-2-enyl]phenol,0,2,C22H20O3,9974016.0,CCCCCCCCCCCCCCCOCCCCCCCO,1,138745046
89653162,350.4,C25H18O2,C1=CC=C2C(=C1)C(C3=C2C=C(C=C3)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[3-(4-hydroxyphenyl)-9H-fluoren-9-yl]phenol,0,3,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
89404644,316.4,C22H20O2,CCCC1=CC(=C(C(=C1)C2=CC=C(C=C2)O)C3=CC=CC=C3)C=O,3-(4-hydroxyphenyl)-2-phenyl-5-propylbenzaldehyde,0,5,C22H20O3,9974016.0,CCCCCCCCCCCCCCCOCCCCCCCO,1,138745046
88999874,262.3,C18H14O2,C1=CC=C2C(=C1)C=CC(=C2/C=C/C3=CC=C(C=C3)O)O,1-[(E)-2-(4-hydroxyphenyl)ethenyl]naphthalen-2-ol,0,1,C18H14O3,22508143.0,CCCCCCCCCCCCCCCCCCOO,4,172695303;139355298;70891971;22508143
88816631,200.23,C13H12O2,CC1=C(CC(=O)C=C1)C2=CC=C(C=C2)O,"5-(4-hydroxyphenyl)-4-methylcyclohexa-2,4-dien-1-one",0,1,C13H12O3,11977435.0,CCCCCOCCCCCCCCO,1,100944400
88392483,298.4,C20H26O2,CC(C)(C)C1=C(C=CC(=C1C(C)(C)C)O)C2=CC=C(C=C2)O,"2,3-ditert-butyl-4-(4-hydroxyphenyl)phenol",0,8,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
88289059,270.4,C18H22O2,CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=CC=C(C=C2)O,2-tert-butyl-6-[(4-hydroxyphenyl)methyl]-4-methylphenol,0,2,C18H22O3,133896.0,CCCCCCCCCCCOCCCCCCCO,1,137643922
88092041,342.4,C24H22O2,C1=CC(=CC=C1C/C=C/C2=CC=C(C=C2)/C=C/CC3=CC=C(C=C3)O)O,4-[(E)-3-[4-[(E)-3-(4-hydroxyphenyl)prop-1-enyl]phenyl]prop-2-enyl]phenol,0,2,C24H22O3,19049293.0,CCCCCCCCCCCCCCCCCCCCCCCCOO,3,145780539;88043381;19049293
88018959,270.4,C18H22O2,CCC(C)(C)C1(CC(=CC=C1)C2=CC=C(C=C2)O)C=O,"5-(4-hydroxyphenyl)-1-(2-methylbutan-2-yl)cyclohexa-2,4-diene-1-carbaldehyde",0,2,C18H22O3,133896.0,CCCCCCCCCCCCCCCCCOCO,1,168150473
87672253,314.4,C22H18O2,CC1C=C(C=C2C1=CC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)O)O,2-(4-hydroxyphenyl)-7-methyl-3-phenyl-7H-inden-5-ol,0,2,C22H18O3,49840041.0,CCCCCCCCCCCCCCCCCCCCCCOO,2,49840043;49840041
87672188,326.4,C23H18O2,C/C=C\1/C=C(C=C2C1=CC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)O)O,(7Z)-7-ethylidene-2-(4-hydroxyphenyl)-3-phenylinden-5-ol,0,2,C23H18O3,344349.0,CCCCCCCCCCCCCCCCCCCCCCCOO,3,158379700;10545242;344349
87671561,342.4,C24H22O2,CCCC1C=C(C=C2C1=CC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)O)O,2-(4-hydroxyphenyl)-3-phenyl-7-propyl-7H-inden-5-ol,0,2,C24H22O3,19049293.0,CCCCCCCCCCCCCCCCCCCCCCCCOO,3,145780539;88043381;19049293
87651440,242.31,C16H18O2,CC1(CC(=CC=C1O)/C=C/C2=CC=C(C=C2)O)C,"4-[(E)-2-(4-hydroxyphenyl)ethenyl]-6,6-dimethylcyclohexa-1,3-dien-1-ol",0,1,C16H18O3,285881.0,CCCCCCCOCCCCCCCCOC,2,118516193;15747352
87637386,376.5,C26H32O2,CCCCCC(C)(C)C1=C(C=CC(=C1)C2=CC=C(CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,3-dien-1-yl]-2-(2-methylheptan-2-yl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87637095,336.5,C23H28O2,CCC(C)(C)C1=C(C=CC(=C1)C2CCC(C=C2)C3=CC=C(C=C3)O)O,4-[4-(4-hydroxyphenyl)cyclohex-2-en-1-yl]-2-(2-methylbutan-2-yl)phenol,0,8,C23H28O3,23439722.0,CCCCCCCCCCCCCCCCCCCCCCCOO,2,57204616;23439722
87637076,376.5,C26H32O2,CCCCCC(C)(C)C1=C(C=CC(=C1)C2=CCC(=CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,4-dien-1-yl]-2-(2-methylheptan-2-yl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87636892,336.5,C23H28O2,CCC(C)(C)C1=C(C=CC(=C1)C2=CCC(CC2)C3=CC=C(C=C3)O)O,4-[4-(4-hydroxyphenyl)cyclohexen-1-yl]-2-(2-methylbutan-2-yl)phenol,0,8,C23H28O3,23439722.0,CCCCCCCCCCCCCCCCCCCCCCCOO,2,57204616;23439722
87636296,376.5,C26H32O2,CCCCCC(C)(C)C1=C(C=CC(=C1)C2C=CC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-2,5-dien-1-yl]-2-(2-methylheptan-2-yl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87636293,338.5,C23H30O2,CCC(C)(C)C1=C(C=CC(=C1)C2CCC(CC2)C3=CC=C(C=C3)O)O,4-[4-(4-hydroxyphenyl)cyclohexyl]-2-(2-methylbutan-2-yl)phenol,0,6,C23H30O3,22164971.0,CCCCCCCCCCCCCCCCCCCCCCCOO,2,139833111;22164971
87636174,376.5,C26H32O2,CCCCCC(C)(C)C1=C(C=CC(=C1)C2=CCC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,5-dien-1-yl]-2-(2-methylheptan-2-yl)phenol",0,1,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87635194,380.6,C26H36O2,CCCCCC(C)(C)C1=C(C=CC(=C1)C2CCC(CC2)C3=CC=C(C=C3)O)O,4-[4-(4-hydroxyphenyl)cyclohexyl]-2-(2-methylheptan-2-yl)phenol,0,1,C26H36O3,18547204.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,18547204
87581117,338.5,C23H30O2,CC1=CC(=CC(=C1O)C(C)(C)C)C2CCC(CC2)C3=CC=C(C=C3)O,2-tert-butyl-4-[4-(4-hydroxyphenyl)cyclohexyl]-6-methylphenol,0,3,C23H30O3,22164971.0,CCCCCCCOCCCCCCCCCCCCCCCCO,1,139833111
87427832,320.4,C22H24O2,CC(C)(C)C1=C(C=CC(=C1)C2C=CC(C=C2)C3=CC=C(C=C3)O)O,"2-tert-butyl-4-[4-(4-hydroxyphenyl)cyclohexa-2,5-dien-1-yl]phenol",0,8,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCCCCCCCOO,6,168985535;156073982;139597624;117943420;44287845;15708221
87427822,320.4,C22H24O2,CC(C)(C)C1=C(C=CC(=C1)C2=CCC(=CC2)C3=CC=C(C=C3)O)O,"2-tert-butyl-4-[4-(4-hydroxyphenyl)cyclohexa-1,4-dien-1-yl]phenol",0,12,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCCCCCCCOO,6,168985535;156073982;139597624;117943420;44287845;15708221
87427783,376.5,C26H32O2,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)C2=CC=C(CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,3-dien-1-yl]-2-(2,4,4-trimethylpentan-2-yl)phenol",0,6,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87427747,320.4,C22H24O2,CC(C)(C)C1=C(C=CC(=C1)C2=CC=C(CC2)C3=CC=C(C=C3)O)O,"2-tert-butyl-4-[4-(4-hydroxyphenyl)cyclohexa-1,3-dien-1-yl]phenol",0,8,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCCCCCCCOO,6,168985535;156073982;139597624;117943420;44287845;15708221
87427745,320.4,C22H24O2,CC(C)(C)C1=C(C=CC(=C1)C2=CCC(C=C2)C3=CC=C(C=C3)O)O,"2-tert-butyl-4-[4-(4-hydroxyphenyl)cyclohexa-1,5-dien-1-yl]phenol",0,8,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCCCCCCCOO,6,168985535;156073982;139597624;117943420;44287845;15708221
87427722,376.5,C26H32O2,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)C2=CCC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,5-dien-1-yl]-2-(2,4,4-trimethylpentan-2-yl)phenol",0,6,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87427709,334.4,C23H26O2,CCC(C)(C)C1=C(C=CC(=C1)C2=CC=C(CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,3-dien-1-yl]-2-(2-methylbutan-2-yl)phenol",0,8,C23H26O3,158595807.0,CCCCCCCCCCCCCCCCCCCCCCCOO,1,158595807
87427654,334.4,C23H26O2,CCC(C)(C)C1=C(C=CC(=C1)C2=CCC(=CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,4-dien-1-yl]-2-(2-methylbutan-2-yl)phenol",0,8,C23H26O3,158595807.0,CCCCCCCCCCCCCCCCCCCCCCCOO,1,158595807
87427650,334.4,C23H26O2,CCC(C)(C)C1=C(C=CC(=C1)C2C=CC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-2,5-dien-1-yl]-2-(2-methylbutan-2-yl)phenol",0,8,C23H26O3,158595807.0,CCCCCCCCCCCCCCCCCCCCCCCOO,1,158595807
87427635,380.6,C26H36O2,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)C2CCC(CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexyl]-2-(2,4,4-trimethylpentan-2-yl)phenol",0,5,C26H36O3,18547204.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,18547204
87427428,376.5,C26H32O2,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)C2C=CC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-2,5-dien-1-yl]-2-(2,4,4-trimethylpentan-2-yl)phenol",0,6,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87427341,376.5,C26H32O2,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)C2=CCC(=CC2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,4-dien-1-yl]-2-(2,4,4-trimethylpentan-2-yl)phenol",0,6,C26H32O3,144371438.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,144371438
87427271,334.4,C23H26O2,CCC(C)(C)C1=C(C=CC(=C1)C2=CCC(C=C2)C3=CC=C(C=C3)O)O,"4-[4-(4-hydroxyphenyl)cyclohexa-1,5-dien-1-yl]-2-(2-methylbutan-2-yl)phenol",0,9,C23H26O3,158595807.0,CCCCCCCCCCCCCCCCCCCCCCCOO,1,158595807
87427237,332.4,C23H24O2,CCC(C)(C)C1=C(C=CC(=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)O)O,4-[4-(4-hydroxyphenyl)phenyl]-2-(2-methylbutan-2-yl)phenol,0,8,C23H24O3,14027582.0,CCCCCCCCCCCCCCCCCCCCCCCOO,4,129088187;52952909;22164972;14027582
87373002,264.3,C18H16O2,C1CC#CC(C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)cyclohex-2-yn-1-yl]phenol,0,28,C18H16O3,20058624.0,CCCCCCCCCCCCOCCCCCCO,2,117703353;68488733
87327208,350.4,C25H18O2,C1=CC2=CC3=CC(C=CC3=C2C=C1)(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[2-(4-hydroxyphenyl)fluoren-2-yl]phenol,0,46,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
86046248,396.6,C27H40O2,CCCCCCCC(CCCCCCC)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[8-(4-hydroxyphenyl)pentadecan-8-yl]phenol,0,0,C27H40O3,14487955.0,CCCCCCCCCCCCCCCCCCCCCOCCCCCCO,1,139838657
85941023,154.16,C8H10O3,CC(=O)C1=CC=C(C=C1)O.O,1-(4-hydroxyphenyl)ethanone;hydrate,0,0,C8H10O4,91528.0,CCOCCCCCCOO,6,171365702;162203077;156115327;144839635;21698841;21691352
85924922,242.31,C16H18O2,CC1=C(C=CC(=C1)O)C(C)(C)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)propan-2-yl]-3-methylphenol,0,2,C16H18O3,285881.0,CCCCCCCOCCCCCCCCCO,18,135056045;132602856;129105625;103459471;103459349;102380114;102357286;88387670;71378886;59886003;46185523;22925810;19868595;16743084;15315735;15167140;13119199;9813813
85830475,314.5,C21H30O2,CC(C)C1CCC(CC1)(C2CCC(=O)CC2)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)-4-propan-2-ylcyclohexyl]cyclohexan-1-one,0,0,C21H30O3,9858731.0,CCCCCCCCCCCCCOCCCCCCCCO,2,89099199;44303542
85806292,228.29,C15H16O2,CC1=CC(=C(C=C1)O)C(C)C2=CC=C(C=C2)O,2-[1-(4-hydroxyphenyl)ethyl]-4-methylphenol,1,0,C15H16O3,102722.0,CCCCCCCOCCCCCCCCO,18,150265163;163826530;160782032;130228173;129191565;118142427;118142425;101299647;101299607;71416199;54078618;23173355;21074434;18789826;18000573;18000572;11086006;10562259
85682044,298.4,C20H26O2,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=CC=C(C=C2)O,"2,6-ditert-butyl-4-(4-hydroxyphenyl)phenol",0,0,C20H26O3,10870747.0,CCCCCCCCCCOCCCCCCCCCCO,3,129395237;129395236;68966426
85643965,304.4,C21H20O2,CCC(C1=CC=C(C=C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[4-[1-(4-hydroxyphenyl)propyl]phenyl]phenol,0,0,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,2,144294303;118352699
85557888,228.29,C15H16O2,CC1=C(C=CC(=C1)O)CCC2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)ethyl]-3-methylphenol,8,0,C15H16O3,102722.0,CCCCCCCOCCCCCCCCO,18,150265163;163826530;160782032;130228173;129191565;118142427;118142425;101299647;101299607;71416199;54078618;23173355;21074434;18789826;18000573;18000572;11086006;10562259
83930456,238.32,C14H22O3,CCCC(C(CC(C)C1=CC=C(C=C1)O)O)O,"2-(4-hydroxyphenyl)octane-4,5-diol",0,0,C14H22O4,10400074.0,CCCCCCCCCCCCCCOOO,5,172514952;139729702;69620222;57548680;49817884
82039587,242.31,C16H18O2,CC1=CC(=C(C=C1C2=CC=C(C=C2)O)C(C)C)O,4-(4-hydroxyphenyl)-5-methyl-2-propan-2-ylphenol,0,3,C16H18O3,285881.0,CCCCCCCCCCCCCOCCCO,9,124580992;141031680;141031679;86025495;40548529;40548528;19895186;14699866;4427475
80102496,238.32,C14H22O3,CC(C)CC(CC1=CC=C(C=C1)O)(CO)CO,"2-[(4-hydroxyphenyl)methyl]-2-(2-methylpropyl)propane-1,3-diol",0,0,C14H22O4,10400074.0,CCCCCCCCCCCCOCOCO,10,113817444;113817429;113816710;113816694;113816678;103457337;103457236;103457152;103449384;103449302
80100199,260.399,C17H24O2,CC(C)(C)C1CCC(=O)C(C1)CC2=CC=C(C=C2)O,4-tert-butyl-2-[(4-hydroxyphenyl)methyl]cyclohexan-1-one,0,0,C17H24O3,6440354.0,CCCCCCCCOCCCCCCCCCO,2,169685934;22922433
80094363,270.4,C18H22O2,C1C2CC3CC1CC(C2)(C3)C(=O)CC4=CC=C(C=C4)O,1-(1-adamantyl)-2-(4-hydroxyphenyl)ethanone,0,0,C18H22O3,133896.0,CCCCCCCCCCCOCCCCCCCO,1,137643922
75411975,168.19,C9H12O3,CC(C(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)propane-1,2-diol",3,6,C9H12O4,10805.0,CCCCCCCCCOOO,21,165880959;165687544;165616414;146668476;140294086;140188394;140188311;132217646;129670407;123238604;89293893;85913533;58193367;21320130;12569539;10631337;3030874;688030;688029;170451;10805
75266132,264.3,C18H16O2,CC(=CC1=CC=CC=C1)C=CC(=O)C2=CC=C(C=C2)O,"1-(4-hydroxyphenyl)-4-methyl-5-phenylpenta-2,4-dien-1-one",0,0,C18H16O3,20058624.0,CCCCCCCCCCCCOCCCCCCO,2,117703353;68488733
73951733,264.3,C18H16O2,C/C(=C\C1=CC=CC=C1)/C=C/C(=O)C2=CC=C(C=C2)O,"(2E,4E)-1-(4-hydroxyphenyl)-4-methyl-5-phenylpenta-2,4-dien-1-one",0,0,C18H16O3,20058624.0,CCCCCCCCCCCCOCCCCCCO,2,117703353;68488733
73897384,350.4,C25H18O2,C1=CC=C2C=C(C=CC2=C1)C3=CC=CC=C3/C=C/C(=O)C4=CC=C(C=C4)O,(E)-1-(4-hydroxyphenyl)-3-(2-naphthalen-2-ylphenyl)prop-2-en-1-one,0,0,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
73897380,350.4,C25H18O2,C1=CC=C2C(=C1)C=CC=C2C3=CC=CC=C3/C=C/C(=O)C4=CC=C(C=C4)O,(E)-1-(4-hydroxyphenyl)-3-(2-naphthalen-1-ylphenyl)prop-2-en-1-one,0,0,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
73020850,264.3,C18H16O2,C1=CC(=CC=C1C=CC=CC=CC2=CC=C(C=C2)O)O,"4-[6-(4-hydroxyphenyl)hexa-1,3,5-trienyl]phenol",0,2,C18H16O3,20058624.0,CCCCCCCCCCCCCCCCCCOO,4,172449359;70891965;68488733;20058624
72792799,370.5,C26H26O2,C1C2CC3CC1CC(C2)C3(C4=CC5=C(C=C4)C=C(C=C5)C6=CC=C(C=C6)O)O,2-[6-(4-hydroxyphenyl)naphthalen-2-yl]adamantan-2-ol,1,0,C26H26O3,67634186.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,2,161626542;67634186
72792797,370.5,C26H26O2,C1C2CC3CC1CC(C2)C3(C4=CC=CC5=C4C=CC=C5C6=CC=C(C=C6)O)O,2-[5-(4-hydroxyphenyl)naphthalen-1-yl]adamantan-2-ol,1,0,C26H26O3,67634186.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,2,161626542;67634186
72792795,370.5,C26H26O2,C1C2CC3CC1CC(C2)C3(C4=CC=C(C5=CC=CC=C54)C6=CC=C(C=C6)O)O,2-[4-(4-hydroxyphenyl)naphthalen-1-yl]adamantan-2-ol,1,0,C26H26O3,67634186.0,CCCCCCCCCCCCCCCCCCCCCCCCCCOO,2,161626542;67634186
72551488,438.5,C28H22O5,C1=CC(=CC=C1/C=C\C2=CC3=C(C=C2)O[C@@H]([C@H]3C4=CC(=CC(=C4)O)O)C5=CC=C(C=C5)O)O,"5-[(2S,3S)-2-(4-hydroxyphenyl)-5-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C28H22O6,135057352.0,CCCCCCCCCCCCCCOCCCCCCCCOOCCCCCCOO,1,135057352
72551487,438.5,C28H22O5,C1=CC(=CC=C1/C=C\C2=CC3=C(C=C2)O[C@H]([C@@H]3C4=CC(=CC(=C4)O)O)C5=CC=C(C=C5)O)O,"5-[(2R,3R)-2-(4-hydroxyphenyl)-5-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C28H22O6,135057352.0,CCCCCCCCCCCCCCOCCCCCCCCOOCCCCCCOO,1,135057352
72252836,326.4,C23H18O2,C1=CC(=CC(=C1)C=O)C=CC2=CC=C(C=C2)C=CC3=CC=C(C=C3)O,3-[2-[4-[2-(4-hydroxyphenyl)ethenyl]phenyl]ethenyl]benzaldehyde,0,1,C23H18O3,344349.0,CCCCCCCOCCCCCCCCCCCCCCCCO,1,158379700
71606103,588.7,C38H36O6,CC(=C[C@@H]1C[C@@](OC2=CC(=CC(=C12)O)/C=C/C3=CC=C(C=C3)O)(C)/C=C/C4=C(C=CC(=C4)/C=C/C5=CC(=CC(=C5)O)O)O)C,"5-[(E)-2-[4-hydroxy-3-[(E)-2-[(2S,4S)-5-hydroxy-7-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-methyl-4-(2-methylprop-1-enyl)-3,4-dihydrochromen-2-yl]ethenyl]phenyl]ethenyl]benzene-1,3-diol",0,0,C38H36O7,71606104.0,CCCCCCOCCCCCCOCCCCCCCCOCCCCCCCCCCCCCCCCCOOOC,1,71606104
71444360,270.4,C18H22O2,CCCC(CCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[3-(4-hydroxyphenyl)hexyl]phenol,0,0,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,2,101303476;101303436
71429856,168.19,C9H12O3,CC(CC1=CC=C(C=C1)O)(O)O,"1-(4-hydroxyphenyl)propane-2,2-diol",0,0,C9H12O4,10805.0,CCCCCCCCCOOO,21,165880959;165687544;165616414;146668476;140294086;140188394;140188311;132217646;129670407;123238604;89293893;85913533;58193367;21320130;12569539;10631337;3030874;688030;688029;170451;10805
71428818,238.32,C14H22O3,CCCCCC(CC(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)octane-1,3-diol",1,0,C14H22O4,10400074.0,CCCCCCCCCCCCCCOOO,5,172514952;139729702;69620222;57548680;49817884
71400293,332.4,C23H24O2,CC(C1=CC=CC=C1)C2=C(C=CC(=C2)C(C)(C)C3=CC=C(C=C3)O)O,4-[2-(4-hydroxyphenyl)propan-2-yl]-2-(1-phenylethyl)phenol,0,0,C23H24O3,14027582.0,CCCCCCCCCCCCCCCCCCCCCCCOO,4,129088187;52952909;22164972;14027582
71350394,276.3,C19H16O2,CC1=C(C=CC(=C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[4-(4-hydroxyphenyl)-3-methylphenyl]phenol,0,5,C19H16O3,167947.0,CCCCCCCCCCCCCOCCCCCCO,2,139703304;71219104
