Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count
8815041,342.4,C20H22O5,CCOC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)OCC,"(E)-1-(3,4-diethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
8447385,342.3,C19H18O6,COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)CC(=O)O,2-[5-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]-2-methoxyphenyl]acetic acid,0,0
8447093,334.4,C21H18O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=C(C3=CC=CC=C32)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-methoxynaphthalen-1-yl)prop-2-en-1-one,0,0
8446198,328.4,C19H20O5,COCC1=C(C=CC(=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)OC,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[4-methoxy-3-(methoxymethyl)phenyl]prop-2-en-1-one,0,0
8425197,350.4,C22H22O4,COC1=C(C=C(C=C1)/C=C/2\CCC/C(=C\C3=CC(=CC=C3)OC)/C2=O)O,"(2E,6E)-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-6-[(3-methoxyphenyl)methylidene]cyclohexan-1-one",0,0
8147329,400.4,C25H20O5,COC1=C(C=C(C=C1)C=C2C3=CC=CC=C3/C(=C/C4=CC(=C(C=C4)OC)O)/C2=O)O,"(3Z)-1,3-bis[(3-hydroxy-4-methoxyphenyl)methylidene]inden-2-one",0,0
8120255,326.4,C20H22O4,CC(C)COC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[4-(2-methylpropoxy)phenyl]prop-2-en-1-one,0,2
8108794,294.3,C18H14O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC3=CC=CC=C3O2)O,(E)-1-(1-benzofuran-2-yl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,0
8094817,268.31,C17H16O3,CC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-methylphenyl)prop-2-en-1-one,1,3
8020690,284.31,C17H16O4,COC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-methoxyphenyl)prop-2-en-1-one,2,3
8020519,314.3,C18H18O5,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)OC,"(E)-1-(2,4-dimethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,4
7973123,270.28,C16H14O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=CC=C2)O)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(3-hydroxyphenyl)prop-2-en-1-one,0,0
7973023,328.3,C18H16O6,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)OCC(=O)O)O,2-[4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]phenoxy]acetic acid,0,1
7969928,312.4,C20H24O3,COC1=C(C=C(C=C1)/C=C/C(=O)C23CC4CC(C2)CC(C4)C3)O,(E)-1-(1-adamantyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,0
7967103,310.4,C20H22O3,CC(C)(C)C1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-1-(4-tert-butylphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,2
7948382,312.3,C18H16O5,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC3=C(C=C2)OCCO3)O,"(E)-1-(2,3-dihydro-1,4-benzodioxin-6-yl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
7947825,358.4,C23H18O4,COC1=C(C=C(C=C1)/C=C/2\[C@H](OC3=CC=CC=C3C2=O)C4=CC=CC=C4)O,"(2R,3E)-3-[(3-hydroxy-4-methoxyphenyl)methylidene]-2-phenylchromen-4-one",0,0
7947823,358.4,C23H18O4,COC1=C(C=C(C=C1)/C=C/2\[C@@H](OC3=CC=CC=C3C2=O)C4=CC=CC=C4)O,"(2S,3E)-3-[(3-hydroxy-4-methoxyphenyl)methylidene]-2-phenylchromen-4-one",0,0
7947503,282.3,C18H18O3,CC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)C,"(E)-1-(3,4-dimethylphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
7947248,284.31,C17H16O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=CC=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(3-methoxyphenyl)prop-2-en-1-one,0,2
7946294,352.4,C21H20O5,COC1=C(C=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OC)O)/CC2)O,"(2E,5E)-2,5-bis[(3-hydroxy-4-methoxyphenyl)methylidene]cyclopentan-1-one",1,2
7945882,296.4,C19H20O3,CC(C)C1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-propan-2-ylphenyl)prop-2-en-1-one,0,2
7945865,312.4,C19H20O4,CCCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(4-propoxyphenyl)prop-2-en-1-one,0,2
7324690,430.4,C26H22O6,COC1=C(C=C(C=C1)/C=C\C(=O)C2=CC(=CC=C2)C(=O)/C=C\C3=CC(=C(C=C3)OC)O)O,(Z)-3-(3-hydroxy-4-methoxyphenyl)-1-[3-[(Z)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]phenyl]prop-2-en-1-one,0,0
7163184,608.5,C28H32O15,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
7067194,254.28,C16H14O3,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=CC=C2)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-phenylprop-2-en-1-one,6,6
7020615,358.3,C19H18O7,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)O,"2-(3-hydroxy-4-methoxyphenyl)-5,6,7-trimethoxychromen-4-one",24,63
6850765,674.6,C36H34O13,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O.COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,"1,8-dihydroxy-3-methylanthracene-9,10-dione;2-[3-hydroxy-5-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
6713016,420.4,C21H24O9,COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O,"(2R,3S,4R,5R,6S)-2-[3-hydroxy-5-[2-(3-hydroxy-4-methoxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0
6708705,522.5,C24H26O13,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)O)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxy-7-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",1,0
6637683,366.4,C23H26O4,CC1=C(C(=O)[C@]2([C@H](C(=CC[C@]2(C1=O)C)C=C)C3=CC(=C(C=C3)OC)O)C)C,"(4aS,5R,8aR)-6-ethenyl-5-(3-hydroxy-4-methoxyphenyl)-2,3,4a,8a-tetramethyl-5,8-dihydronaphthalene-1,4-dione",0,0
6637643,352.4,C22H24O4,CC1=C(C(=O)[C@@]2([C@H](C1=O)CC=C([C@@H]2C3=CC(=C(C=C3)OC)O)C=C)C)C,"(4aR,8R,8aS)-7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-2,3,8a-trimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
6637603,338.4,C21H22O4,CC1=CC(=O)[C@@]2([C@H](C1=O)CC=C([C@@H]2C3=CC(=C(C=C3)OC)O)C=C)C,"(4aR,8R,8aS)-7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-3,8a-dimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
6637563,338.4,C21H22O4,CC1=CC(=O)[C@@H]2CC=C([C@@H]([C@@]2(C1=O)C)C3=CC(=C(C=C3)OC)O)C=C,"(4aR,8R,8aS)-7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-2,8a-dimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
6637483,462.5,C31H26O4,COC1=C(C=C(C=C1)[C@H]2C(=CC[C@@H]3[C@]2(C(=O)C=C(C3=O)C4=CC=CC=C4)C5=CC=CC=C5)C=C)O,"(4aR,8R,8aS)-7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-3,8a-diphenyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
6610332,368.4,C21H20O6,COC1=C(C=C(C=C1)C=CC(=O)CC(=O)C=CC2=C(C(=CC=C2)O)OC)O,"1-(3-hydroxy-2-methoxyphenyl)-7-(3-hydroxy-4-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,3
6604669,610.6,C28H34O15,C[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)OC[C@H]2[C@H]([C@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
6604263,610.6,C28H34O15,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OC[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-[[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",1,0
6510832,284.26,C16H12O5,COC1=C(C=C(C=C1)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)O)O,(2Z)-6-hydroxy-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1-benzofuran-3-one,1,8
6476403,300.26,C16H12O6,COC1=C(C=C(C=C1)/C=C\2/C(=O)C3=C(C=C(C=C3O2)O)O)O,"(2Z)-4,6-dihydroxy-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1-benzofuran-3-one",1,0
6476337,652.6,C31H40O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)OCCC3=CC(=C(C=C3)O)OC)COC(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-3,5-dihydroxy-6-[2-(4-hydroxy-3-methoxyphenyl)ethoxy]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",4,0
6476336,652.6,C31H40O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)O)OC)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(4-hydroxy-3-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",1,0
6476335,638.6,C30H38O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)OCCC3=CC(=C(C=C3)O)O)COC(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3R,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,5-dihydroxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",4,0
6476334,638.6,C30H38O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",30,3
6450179,432.4,C21H20O10,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@H](C(=O)O)[C@](CC2=CC=C(C=C2)O)(C(=O)O)O)O,"(2R,3S)-2-hydroxy-3-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxy-2-[(4-hydroxyphenyl)methyl]butanedioic acid",12,8
6449880,448.4,C21H20O11,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@H](C(=O)O)[C@](CC2=CC(=C(C=C2)O)O)(C(=O)O)O)O,"(2R,3S)-2-[(3,4-dihydroxyphenyl)methyl]-2-hydroxy-3-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxybutanedioic acid",31,1
6447972,328.3,C18H16O6,CC(=O)C1=CC(=C(C=C1O)O)C(=O)/C=C/C2=CC(=C(C=C2)OC)O,"(E)-1-(5-acetyl-2,4-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",1,0
6446389,234.29,C14H18O3,CC(C)(C)C(=O)/C=C/C1=CC(=C(C=C1)OC)O,"(E)-1-(3-hydroxy-4-methoxyphenyl)-4,4-dimethylpent-1-en-3-one",1,0
6444153,784.8,C36H48O19,C[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)CO[C@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-4-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",12,0
6444140,302.32,C17H18O5,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)O)O,"5-[(Z)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2,3-dimethoxyphenol",8,106
6444021,784.8,C36H48O19,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)CO)OCCC4=CC(=C(C=C4)OC)O)O)OC5C(C(C(CO5)O)O)O)O)O,"[4-[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",1,0
6443277,638.6,C30H38O15,CCO[C@H]1[C@]([C@H]([C@@H]([C@H](O1)CO)OC(=O)/C=C/C2=CC(=C(C=C2)OC)O)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O)(C4=CC(=C(C=C4)O)O)O,"[(2R,3R,4S,5R,6R)-5-(3,4-dihydroxyphenyl)-6-ethoxy-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",2,0
6440653,652.6,C31H40O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
6439893,208.21,C11H12O4,COC1=C(C=C(C=C1)/C=C/C(=O)OC)O,methyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate,3,19
6436550,624.6,C29H36O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",72,1136
6419939,610.6,C28H34O15,CC1[C@@H]([C@@H](C([C@@H](O1)OCC2[C@H]([C@H](C([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,4R,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",4,4
6325773,594.5,C27H30O15,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H](CO5)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
6325451,814.8,C37H50O20,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C\C3=CC(=C(C=C3)O)OC)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (Z)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",2,0
6311707,624.5,C28H32O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",2,573
6298878,430.4,C26H22O6,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=CC=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)O)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[3-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]phenyl]prop-2-en-1-one,1,0
6212946,310.3,C19H18O4,COC1=CC2=C(C=C1)C(=O)/C(=C\C3=CC(=C(C=C3)OC)O)/CC2,"(2Z)-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-6-methoxy-3,4-dihydronaphthalen-1-one",0,0
6113340,334.4,C21H18O4,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(6-methoxynaphthalen-2-yl)prop-2-en-1-one,0,0
6109970,338.4,C20H18O5,COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=CC=C2)O)O,"(1E,6E)-1-(3-hydroxy-4-methoxyphenyl)-7-(3-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,9
6043914,298.29,C17H14O5,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC3=C(C=C2)OCO3)O,"(E)-1-(1,3-benzodioxol-5-yl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",3,0
6039866,314.3,C18H18O5,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OC)OC)O,"(E)-1-(3,4-dimethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",3,2
5987347,344.4,C19H20O6,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)OC)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",1,22
5973941,522.5,C24H26O13,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)OC)O)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,131
5965043,610.6,C28H34O15,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"(E)-1-[4-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,2
5950123,336.4,C22H24O3,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)C3CCCCC3)O,(E)-1-(4-cyclohexylphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,4
5946498,312.3,C18H16O5,COC1=CC2=C(C=C1)C(=O)/C(=C/C3=CC(=C(C=C3)OC)O)/CO2,(3E)-3-[(3-hydroxy-4-methoxyphenyl)methylidene]-7-methoxychromen-4-one,5,10
5917946,624.6,C29H36O15,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,4
5875574,284.26,C16H12O5,COC1=C(C=C(C=C1)/C=C/2\C(=O)C3=C(O2)C=C(C=C3)O)O,(2E)-6-hydroxy-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1-benzofuran-3-one,1,0
5856764,368.4,C21H20O6,COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OC)O)O,"(1E,6E)-1,7-bis(3-hydroxy-4-methoxyphenyl)hepta-1,6-diene-3,5-dione",1,17
5851575,354.4,C20H18O6,COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)O)O,"(1E,6E)-1-(3,4-dihydroxyphenyl)-7-(3-hydroxy-4-methoxyphenyl)hepta-1,6-diene-3,5-dione",0,2
5745466,330.29,C17H14O7,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C(=CC(=C3OC)O)O)O,"5,7-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)-8-methoxychromen-4-one",6,20
5744501,196.2,C10H12O4,COCC(=O)C1=CC(=C(C=C1)OC)O,1-(3-hydroxy-4-methoxyphenyl)-2-methoxyethanone,0,0
5743235,270.28,C16H14O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=CC=C2O)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(2-hydroxyphenyl)prop-2-en-1-one,1,4
5712169,304.3,C20H16O3,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC3=CC=CC=C3C=C2)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-naphthalen-2-ylprop-2-en-1-one,2,2
5709337,360.4,C23H20O4,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=CC=C2OCC3=CC=CC=C3)O,(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(2-phenylmethoxyphenyl)prop-2-en-1-one,0,2
5709262,300.3,C17H16O5,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OC)O)O,(E)-1-(2-hydroxy-4-methoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,4
5702226,608.5,C28H32O15,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",2,0
