Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
162903660,740.7,C33H40O19,C[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@@H]([C@H]([C@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2R,3S,4R,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903659,740.7,C33H40O19,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",2,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903658,740.7,C33H40O19,C[C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903657,740.7,C33H40O19,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903656,740.7,C33H40O19,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903655,740.7,C33H40O19,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",2,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903654,740.7,C33H40O19,C[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5[C@H]([C@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3-[(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O20,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOCCCCCCOOOOOOO,14,162906647;162906646;162906645;162906644;162906643;157009974;154831546;154497328;139031041;101621377;44259176;44259113;13845945;5488716
162903245,594.5,C27H30O15,C[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@@H]([C@@H]([C@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C27H30O16,,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,4,162877112;102148673;69718214;44258488
162903244,594.5,C27H30O15,C[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",3,1,C27H30O16,,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,4,162877112;102148673;69718214;44258488
162903243,594.5,C27H30O15,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",2,0,C27H30O16,,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,4,162877112;102148673;69718214;44258488
162903242,594.5,C27H30O15,C[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C27H30O16,,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,4,162877112;102148673;69718214;44258488
162903241,594.5,C27H30O15,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C27H30O16,,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,CCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOOOO,4,162877112;102148673;69718214;44258488
162903121,560.5,C27H28O13,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@@H]([C@@H](C2=O)O)C)C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O,"5,7-dihydroxy-6-[(2S,3R,5S,6R)-5-hydroxy-6-methyl-4-oxo-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]-2-(4-hydroxyphenyl)chromen-4-one",2,2,C27H28O14,,CCCCCCOOCCOCCCOOCCCCCCCOOCCCOCCCCCCOOOOO,CCCCCCOOCCOCCCOOCCCCCCCOOCCCOCCCCCCOOOOO,10,163041617;163041616;163041615;163041614;161496976;70698280;57175331;51136407;49800177;44257959
162902781,432.4,C21H20O10,C[C@@H]([C@H]1[C@H]([C@@H]([C@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,"7-[(2R,3S,4S,5S)-3,4-dihydroxy-5-[(1S)-1-hydroxyethyl]oxolan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C21H20O11,,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,17,171395690;171318114;163032411;162970539;162970538;162970537;15108942;154497334;72193676;72193658;67348439;44259226;22524613;16069992;14130919;5748601;5315220
162902780,432.4,C21H20O10,C[C@@H]([C@H]1[C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,"7-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[(1S)-1-hydroxyethyl]oxolan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",2,0,C21H20O11,,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,17,171395690;171318114;163032411;162970539;162970538;162970537;15108942;154497334;72193676;72193658;67348439;44259226;22524613;16069992;14130919;5748601;5315220
162902779,432.4,C21H20O10,C[C@@H]([C@H]1[C@@H]([C@@H]([C@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,"7-[(2R,3S,4R,5S)-3,4-dihydroxy-5-[(1S)-1-hydroxyethyl]oxolan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",2,0,C21H20O11,,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,17,171395690;171318114;163032411;162970539;162970538;162970537;15108942;154497334;72193676;72193658;67348439;44259226;22524613;16069992;14130919;5748601;5315220
162902778,432.4,C21H20O10,C[C@@H]([C@@H]1[C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,"7-[(2S,3R,4S,5R)-3,4-dihydroxy-5-[(1S)-1-hydroxyethyl]oxolan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",2,0,C21H20O11,,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOO,17,171395690;171318114;163032411;162970539;162970538;162970537;15108942;154497334;72193676;72193658;67348439;44259226;22524613;16069992;14130919;5748601;5315220
162902636,446.4,C21H18O11,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[8-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxane-2-carboxylic acid",2,0,C21H18O12,,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,5,163041665;74315895;72193663;44258063;24721493
162902635,446.4,C21H18O11,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,"3,4,5-trihydroxy-6-[8-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxane-2-carboxylic acid",0,198,C21H18O12,,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,5,163041665;74315895;72193663;44258063;24721493
162902198,646.6,C32H38O14,CC=C1[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OCCC3=CC(=C(C=C3)O)O)CC(=O)OCCC4=CC=C(C=C4)O,"2-(3,4-dihydroxyphenyl)ethyl (4S,6S)-5-ethylidene-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,0,C32H38O15,,CCCCCCOCOCCCCCOCOOOOCOOCCCCCCCCOOCCOOCCCCCCCCO,CCCCCCOCOCCCCCOCOOOOCOOCCCCCCCCOOCCOOCCCCCCCCO,6,171319346;162873754;78410309;184008;156485491;6442861
162902197,646.6,C32H38O14,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OCCC3=CC(=C(C=C3)O)O)CC(=O)OCCC4=CC=C(C=C4)O,"2-(3,4-dihydroxyphenyl)ethyl 5-ethylidene-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,3,C32H38O15,,CCCCCCOCOCCCCCOCOOOOCOOCCCCCCCCOOCCOOCCCCCCCCO,CCCCCCOCOCCCCCOCOOOOCOOCCCCCCCCOOCCOOCCCCCCCCO,6,171319346;162873754;78410309;184008;156485491;6442861
162901888,610.5,C27H30O16,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)O)O)O,"3-[(2R,3S,4S,5S,6S)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C27H30O17,,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOCCCCCOCOOOOOOO,24,162990731;162990730;162990729;162990728;162990727;162990726;162990725;162990724;124900074;124900070;124900077;124900072;122361330;102154359;102154189;73670978;53341693;44259234;44259097;44259095;14048507;10304622;10211337;9960791
162901887,610.5,C27H30O16,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O,"3-[(2R,3R,4S,5R,6S)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C27H30O17,,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOCCCCCOCOOOOOOO,24,162990731;162990730;162990729;162990728;162990727;162990726;162990725;162990724;124900074;124900070;124900077;124900072;122361330;102154359;102154189;73670978;53341693;44259234;44259097;44259095;14048507;10304622;10211337;9960791
162901571,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=CC(=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"3,5-dihydroxy-2-(4-hydroxyphenyl)-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C21H20O12,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,34,171395703;131837295;163085103;163085102;163085101;163085100;163085099;163015403;163015402;154831558;138107627;134859403;124708095;122130414;89654040;69753567;69753534;59991332;59991330;57358217;44259225;44259224;44258484;44258483;18346205;13873665;13873663;12314848;12314847;12314846;12068958;5381351;5282160;185766
162901570,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=CC(=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"3,5-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,48,C21H20O12,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,34,171395703;131837295;163085103;163085102;163085101;163085100;163085099;163015403;163015402;154831558;138107627;134859403;124708095;122130414;89654040;69753567;69753534;59991332;59991330;57358217;44259225;44259224;44258484;44258483;18346205;13873665;13873663;12314848;12314847;12314846;12068958;5381351;5282160;185766
162900399,556.5,C30H20O11,C1[C@@H](OC2=C(C1=O)C(=C(C(=C2)O)C3=CC(=C(C=C3C4=CC(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)C6=CC=C(C=C6)O,"2-[2-[(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-6-yl]-4,5-dihydroxyphenyl]-5,7-dihydroxychromen-4-one",2,0,C30H20O12,,CCOCCCOCCCCOCCCCCCCCCOCCCCCCOOOOOOCCCCCCO,CCOCCCOCCCCOCCCCCCCCCOCCCCCCOOOOOOCCCCCCO,10,163190680;163185561;163001669;163001668;163001667;162933768;101637549;101420555;101420541;21636200
162900398,556.5,C30H20O11,C1[C@H](OC2=C(C1=O)C(=C(C(=C2)O)C3=CC(=C(C=C3C4=CC(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)C6=CC=C(C=C6)O,"2-[2-[(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-6-yl]-4,5-dihydroxyphenyl]-5,7-dihydroxychromen-4-one",0,0,C30H20O12,,CCOCCCOCCCCOCCCCCCCCCOCCCCCCOOOOOOCCCCCCO,CCOCCCOCCCCOCCCCCCCCCOCCCCCCOOOOOOCCCCCCO,10,163190680;163185561;163001669;163001668;163001667;162933768;101637549;101420555;101420541;21636200
162900254,288.25,C15H12O6,C1=CC(=CC=C1[C@@H]2[C@H](OC3=CC(=CC(=C3C2=O)O)O)O)O,"(2S,3R)-2,5,7-trihydroxy-3-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",2,0,C15H12O7,,CCCCCCCCOCCCCCCCOOOOO,CCCCCCCCOCCCCCCCOOOOO,4,91898921;91538239;53708475;53708474
162900101,414.4,C22H22O8,COC1=C(C=CC(=C1)C=CC(=O)OC[C@H](CO)OC(=O)C=CC2=CC=C(C=C2)O)O,[(2S)-1-hydroxy-3-[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyloxy]propan-2-yl] 3-(4-hydroxyphenyl)prop-2-enoate,0,0,C22H22O9,,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,1,155784249
162900100,414.4,C22H22O8,COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@H](CO)OC(=O)/C=C/C2=CC=C(C=C2)O)O,[(2S)-1-hydroxy-3-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxypropan-2-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate,3,0,C22H22O9,,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,1,155784249
162900099,414.4,C22H22O8,COC1=C(C=CC(=C1)C=CC(=O)OCC(CO)OC(=O)C=CC2=CC=C(C=C2)O)O,[1-hydroxy-3-[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyloxy]propan-2-yl] 3-(4-hydroxyphenyl)prop-2-enoate,3,4,C22H22O9,,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,COCCCCCCCCCOOCCCOOCOCCCCCCCCOO,1,155784249
162899930,594.5,C30H26O13,C1=CC(=CC=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4S,5S,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O14,,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,17,162928887;162928886;13917529;123132005;102531663;102241060;98072923;94858395;92218174;91591343;91092210;72992711;44259193;24211986;22524264;11520051;5317991
162899929,594.5,C30H26O13,C1=CC(=CC=C1C=CC(=O)OC[C@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"[(2S,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O14,,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,17,162928887;162928886;13917529;123132005;102531663;102241060;98072923;94858395;92218174;91591343;91092210;72992711;44259193;24211986;22524264;11520051;5317991
162899928,594.5,C30H26O13,C1=CC(=CC=C1C=CC(=O)OC[C@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"[(2S,3S,4S,5R,6R)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O14,,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,17,162928887;162928886;13917529;123132005;102531663;102241060;98072923;94858395;92218174;91591343;91092210;72992711;44259193;24211986;22524264;11520051;5317991
162899927,594.5,C30H26O13,C1=CC(=CC=C1C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4S,5S,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O14,,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCCOOOOO,17,162928887;162928886;13917529;123132005;102531663;102241060;98072923;94858395;92218174;91591343;91092210;72992711;44259193;24211986;22524264;11520051;5317991
