Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
129043474,294.3,C19H18O3,C1CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"4-[(4-hydroxycyclohexa-1,3-dien-1-yl)-(4-hydroxyphenyl)methyl]phenol",0,4,C19H18O4,9818148.0,CCCCCCCCCCCCCOCCCCCCOO,CCCCCCCCCCCC,4,57634442;160700515;170244811;57634442
129034155,230.26,C14H14O3,CC1=C(C=CC(=C1O)CC2=CC=C(C=C2)O)O,"4-[(4-hydroxyphenyl)methyl]-2-methylbenzene-1,3-diol",0,1,C14H14O4,77149.0,CCCCCCCOCCCCCCCOO,CCCCCCC,40,139647786;123477670;68846399;10014790;169979500;169410462;92289749;156581841;146490249;142760792;141241124;140188547;140188408;140188317;140188268;140188238;129105589;123477670;92979559;91409400;90711436;88593171;85755180;77519650;71593228;68846399;68381679;68381635;68108050;18619919;16204067;15311701;14367364;14367363;10586496;10014790;9816307;152444;107380;77149
129028086,268.31,C17H16O3,C=CCC1=C(C=CC(=C1)C(=O)CC2=CC=C(C=C2)O)O,2-(4-hydroxyphenyl)-1-(4-hydroxy-3-prop-2-enylphenyl)ethanone,0,1,C17H16O4,16113498.0,CCCCCCCCCCOCCCCCCCOO,CCCCCCCCCC,7,172696578;117844957;89809081;89809079;56633766;17981067;91310295
129008853,282.29,C17H14O4,C1=CC=C(C=C1)C2=C(C(=O)OC2O)CC3=CC=C(C=C3)O,2-hydroxy-4-[(4-hydroxyphenyl)methyl]-3-phenyl-2H-furan-5-one,0,0,C17H14O5,72204963.0,CCCCCCCCCOOCOCCCCCCCO,CCCCCCCCCOO,1,88505852
127260155,270.28,C16H14O4,C1=CC=C(C=C1)C(=O)OCCC(=O)C2=CC=C(C=C2)O,[3-(4-hydroxyphenyl)-3-oxopropyl] benzoate,0,0,C16H14O5,44257524.0,CCCCCCCOOCCCOCCCCCCO,CCCCCCCOOC,2,141621428;89823212
127050404,328.4,C19H20O5,COC1=C(C=CC(=C1)/C=C/C(=O)OCCCC2=CC=C(C=C2)O)O,3-(4-hydroxyphenyl)propyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,1,0,C19H20O6,11152106.0,COCCCCCCCCCOOCCCCCCCCCOO,COCCCCCCCCCOOC,1,163504278
127050090,346.4,C19H22O6,COC1=CC(=CC(=C1O)OC)CCC(=O)OCCC2=CC=C(C=C2)O,"2-(4-hydroxyphenyl)ethyl 3-(4-hydroxy-3,5-dimethoxyphenyl)propanoate",1,0,C19H22O7,10021525.0,COCCCCCCOOCCCCOOCCCCCCCCO,COCCCCCCOOCCCCO,1,76685041
127039582,266.29,C17H14O3,C1=CC(=CC=C1/C=C/C=C/C(=O)C2=CC=C(C=C2)O)O,"(2E,4E)-1,5-bis(4-hydroxyphenyl)penta-2,4-dien-1-one",0,0,C17H14O4,128550.0,CCCCCCCCCCCOCCCCCCOO,CCCCCCCCCC,14,156533275;142209156;139492128;139492126;139492124;87531814;54183164;46931904;6438989;128550;102231538;58403075;6438989;128550
127037969,296.3,C18H16O4,COC1=CC(=C(C=C1)/C=C/C=C/C(=O)C2=CC=C(C=C2)O)O,"(2E,4E)-5-(2-hydroxy-4-methoxyphenyl)-1-(4-hydroxyphenyl)penta-2,4-dien-1-one",0,0,C18H16O5,19049281.0,COCCCCCCCCCCCOCCCCCCOO,COCCCCCCCCCC,3,98199848;71827439;71754662
127037968,282.29,C17H14O4,C1=CC(=CC=C1C(=O)/C=C/C=C/C2=C(C=C(C=C2)O)O)O,"(2E,4E)-5-(2,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)penta-2,4-dien-1-one",0,0,C17H14O5,72204963.0,CCCCCCCOCCCCCCCCCCOOO,CCCCCCCOCCC,2,154574158;85842865
127036471,342.3,C19H18O6,C1[C@H]2[C@@H](OC[C@]2([C@@H](O1)C3=CC=C(C=C3)O)O)C4=CC5=C(C=C4)OCO5,"(3S,3aR,6R,6aS)-6-(1,3-benzodioxol-5-yl)-3-(4-hydroxyphenyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-ol",1,0,C19H18O7,11233653.0,CCCOCCCOCCCCCCOOCCCCCCOCO,CCCOCCCOCCCCCCO,5,162878153;162854795;102584197;102584196;102584195
127033194,362.5,C24H26O3,C[C@](CC/C=C/C(=O)OCC1=CC=CC=C1)(C=C)/C=C/C2=CC=C(C=C2)O,"benzyl (2E,6S,7E)-6-ethenyl-8-(4-hydroxyphenyl)-6-methylocta-2,7-dienoate",1,0,C24H26O4,641730.0,CCCCCCCOOCCCCCCCCCCCCCCCCCO,CCCCCCCOOCCCCCCCC,1,118927538
127030738,298.29,C17H14O5,COC1=C(C=C2C(=C1)C=C(O2)C(=O)C3=CC=C(C=C3)O)OC,"(5,6-dimethoxy-1-benzofuran-2-yl)-(4-hydroxyphenyl)methanone",1,0,C17H14O6,101041703.0,COCCCCCCCCOCOCCCCCCOOC,COCCCCCCCCOC,1,163831688
127028041,428.4,C23H24O8,C1[C@H](O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O1)CO)O)OC(=O)/C=C/C3=CC=C(C=C3)O)C4=CC=CC=C4,"[(2R,4aR,6R,7R,8S,8aR)-7-hydroxy-6-(hydroxymethyl)-2-phenyl-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-8-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C23H24O9,170851970.0,CCOCCCCOCOCOOOCOCCCCCCCCOCCCCCC,CCOCCCCOCOCOOOCOCCCCC,2,127028043;127028042
127028040,428.4,C23H24O8,C1[C@@H](O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O1)CO)O)OC(=O)/C=C/C3=CC=C(C=C3)O)C4=CC=CC=C4,"[(2S,4aR,6R,7R,8S,8aR)-7-hydroxy-6-(hydroxymethyl)-2-phenyl-3,4a,6,7,8,8a-hexahydro-2H-pyrano[2,3-b][1,4]dioxin-8-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C23H24O9,170851970.0,CCOCCCCOCOCOOOCOCCCCCCCCOCCCCCC,CCOCCCCOCOCOOOCOCCCCC,2,127028043;127028042
126761389,278.4,C17H26O3,CCC(C)(C)C(CC1=CC=C(C=C1)O)CC(C)C(=O)O,"4-[(4-hydroxyphenyl)methyl]-2,5,5-trimethylheptanoic acid",0,1,C17H26O4,10990063.0,CCCCCCCCCCCCCOCCCCOO,CCCCCCCCCC,12,89877421;57401964;13784495;163105719;163105718;162923300;162923299;74052438;126609961;101652944;101652943;23427612
126735194,376.5,C25H28O3,C/C=C(\C=C/C(=C)O)/[C@@]1(CCCC(C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[(3S)-3-[(2E,4Z)-6-hydroxyhepta-2,4,6-trien-3-yl]-3-(4-hydroxyphenyl)cyclohexyl]phenol",0,1,C25H28O4,11383791.0,CCCCCCCOCCCCCCCCCCCCOCCCCCCO,CCCCCCCOCCCCCCCCCC,2,144458729;129160273
126715244,350.4,C23H26O3,CC1=C(C(=CC=C1)C)O.CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,"2,6-dimethylphenol;4-[2-(4-hydroxyphenyl)propan-2-yl]phenol",0,11,C23H26O4,89999054.0,CCCCCCCCOCCCCCCCCCOCCCCCCO,CCCCCCCCOCCCCCCC,2,159642792;158095028
126713772,400.6,C26H40O3,CCCCCCC1CCC(C=C1)CCCCCCCC(=O)OC2=CC=C(C=C2)O,(4-hydroxyphenyl) 8-(4-hexylcyclohex-2-en-1-yl)octanoate,0,4,C26H40O4,22866588.0,CCCCCCCCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCCCCCCCC,1,22866588
126713770,400.6,C26H40O3,CCCCCCC1CC[C@H](C=C1)CCCCCCCC(=O)OC2=CC=C(C=C2)O,(4-hydroxyphenyl) 8-[(1R)-4-hexylcyclohex-2-en-1-yl]octanoate,0,1,C26H40O4,22866588.0,CCCCCCCCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCCCCCCCC,1,22866588
126711827,308.4,C20H20O3,CC1CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"4-[(4-hydroxy-6-methylcyclohexa-1,3-dien-1-yl)-(4-hydroxyphenyl)methyl]phenol",0,0,C20H20O4,2259686.0,CCCCCCCCCCCCCCOCCCCCCOO,CCCCCCCCCCCCC,2,171475335;170105232
126691892,348.4,C23H24O3,CC(C1=CC=C(C=C1)O)C2=C(C=CC(=C2)C(C)(C)C3=CC=C(C=C3)O)O,2-[1-(4-hydroxyphenyl)ethyl]-4-[2-(4-hydroxyphenyl)propan-2-yl]phenol,0,5,C23H24O4,14985886.0,CCCCCCCCOCCCCCCCCCCCCCCCOO,CCCCCCCCOCCCCCCC,1,144458723
126684121,256.25,C15H12O4,C1=CC=C(C(=C1)C=O)C(=O)OCC2=CC=C(C=C2)O,(4-hydroxyphenyl)methyl 2-formylbenzoate,0,1,C15H12O5,171933745.0,CCCCCCCOCOOCCCCCCCO,CCCCCCCOC,8,130335413;125506374;102581268;92017875;54174206;54083757;11265732;10221121
126671894,310.4,C20H22O3,CC1=C2CCC(C(=C)C2=C(C(=C1O)C)O)CC3=CC=C(C=C3)O,"7-[(4-hydroxyphenyl)methyl]-2,4-dimethyl-8-methylidene-6,7-dihydro-5H-naphthalene-1,3-diol",0,1,C20H22O4,10336498.0,CCCCCCCCCCCCOCOCCCCCCCO,CCCCCCCCCCCCO,2,142719125;58133143
126669098,244.28,C15H16O3,COC(CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)-2-methoxyethyl]phenol,0,1,C15H16O4,656695.0,COCCCCCCCCOCCCCCCO,COCCCCCC,9,172870505;86024949;171342662;169101723;131836141;132555236;102138540;102036094;102036093
126663070,294.3,C19H18O3,C1C=C(C=CC1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"4-[(4-hydroxycyclohexa-2,4-dien-1-yl)-(4-hydroxyphenyl)methyl]phenol",0,3,C19H18O4,9818148.0,CCCCCCCCCCCCCOCCCCCCOO,CCCCCCCCCCCC,4,57634442;160700515;170244811;57634442
126659310,354.4,C21H22O5,CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)CCC3=CC=C(C=C3)O)O)C,"1-(5-hydroxy-7-methoxy-2,2-dimethylchromen-6-yl)-3-(4-hydroxyphenyl)propan-1-one",0,3,C21H22O6,69504945.0,CCCCCCCCCCOOCCOCCCCCCCCOOC,CCCCCCCCCCOOCCOC,3,163635354;126659306;24939261
126649574,302.4,C19H26O3,CC1CCC(C(C1)OC(=O)C=CC2=CC=C(C=C2)O)C(C)C,(5-methyl-2-propan-2-ylcyclohexyl) 3-(4-hydroxyphenyl)prop-2-enoate,0,2,C19H26O4,21521331.0,CCCCCCCOCOCCCCCCCCOCCC,CCCCCCCOCOCC,2,172636171;134824184
126615085,244.28,C15H16O3,CC(CC1=CC=C(C=C1)O)C2=CC(=CC(=C2)O)O,"5-[1-(4-hydroxyphenyl)propan-2-yl]benzene-1,3-diol",0,4,C15H16O4,656695.0,CCCCCCCCCOCCCCCCOO,CCCCCCCC,27,124006546;57218840;57141065;42623840;13599489;10015460;150320983;161233988;162991627;141048591;124006546;122513031;101122496;91346044;86029319;70629621;70463082;69854924;68263076;57218840;57141065;53812644;22925792;18322586;13599489;10015460;656695
126590819,274.27,C15H14O5,C1[C@@H](C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,"(3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",0,2,C15H14O6,90356439.0,CCCOCCCCCCOOCCCCCCOO,CCCOCCCCCC,43,171122900;169439782;163015942;163015941;163015940;162971877;162880113;162880112;162875057;162642109;141369967;131871365;118886930;118886882;118886880;86271443;86271441;72320823;71310843;71310842;70853463;66995311;59539888;49787895;49787818;44224836;26194356;23615476;13888366;12309509;12309508;12309507;12015783;11087562;11033582;10517669;10236414;255538;182232;73160;72276;9064;1203
126546726,262.3,C15H18O4,C1C[C@]2(C(CC1=O)OCO2)CCC3=CC=C(C=C3)O,"(7aS)-7a-[2-(4-hydroxyphenyl)ethyl]-3a,4,6,7-tetrahydro-1,3-benzodioxol-5-one",0,2,C15H18O5,11097861.0,CCCCCCOOCOCCCCCCCCO,CCCCCCOOC,1,158677818
126545398,274.31,C16H18O4,C[C@@H](CC1=CC=C(C=C1)O)[C@]23CCC(=O)C=C2OCO3,"(7aR)-7a-[(2S)-1-(4-hydroxyphenyl)propan-2-yl]-6,7-dihydro-1,3-benzodioxol-5-one",0,2,C16H18O5,10334394.0,CCCCCCCCCOCCCCOCCOCO,CCCCCCCCCO,4,164162754;153140861;132209016;144418266
126545391,274.31,C16H18O4,CC(CC1=CC=C(C=C1)O)[C@]23CCC(=O)C=C2OCO3,"(7aR)-7a-[1-(4-hydroxyphenyl)propan-2-yl]-6,7-dihydro-1,3-benzodioxol-5-one",0,1,C16H18O5,10334394.0,CCCCCCCCCOCCCCOCCOCO,CCCCCCCCCO,4,164162754;153140861;132209016;144418266
126518228,260.329,C16H20O3,C1CC(=CC=C1CC(CO)CO)C2=CC=C(C=C2)O,"2-[[4-(4-hydroxyphenyl)cyclohexa-1,3-dien-1-yl]methyl]propane-1,3-diol",0,1,C16H20O4,10978727.0,CCCCCCCCCOCOCCCCCCO,CCCCCCCCC,17,144435319;161693775;159723182;169848954;161692582;161656988;160789705;158321088;157111819;144435319;90424025;88042402;86718818;71236908;70403031;20358836;15323685
126509092,314.4,C19H22O4,CC(CC1=CC=C(C=C1)O)[C@]23C[C@@H](C(=O)C=C2OCO3)CC=C,"(6S,7aR)-7a-[1-(4-hydroxyphenyl)propan-2-yl]-6-prop-2-enyl-6,7-dihydro-1,3-benzodioxol-5-one",0,1,C19H22O5,466077.0,CCCCCCCCCOCCCCOCCOCOCCC,CCCCCCCCCOCCC,6,38351527;38351522;13347314;162891894;76025931;53373293
126509090,314.4,C19H22O4,C[C@@H](CC1=CC=C(C=C1)O)[C@]23C[C@@H](C(=O)C=C2OCO3)CC=C,"(6S,7aR)-7a-[(2S)-1-(4-hydroxyphenyl)propan-2-yl]-6-prop-2-enyl-6,7-dihydro-1,3-benzodioxol-5-one",1,2,C19H22O5,466077.0,CCCCCCCCCOCCCCOCCOCOCCC,CCCCCCCCCOCCC,6,38351527;38351522;13347314;162891894;76025931;53373293
126480192,256.209,C11H12O7,C1=CC(=CC=C1CC([C@H](C(=O)O)O)(C(=O)O)O)O,"(3R)-2,3-dihydroxy-2-[(4-hydroxyphenyl)methyl]butanedioic acid",0,0,C11H12O8,117120.0,CCCCCCCCCCOOOCOOOO,CCCCCCCC,3,25154888;12309918;161871
126066200,292.3,C19H16O3,CC1=CC(=C(C=C1)C2=C/C(=C\C3=CC=C(C=C3)O)/C(=O)O2)C,"(3E)-5-(2,4-dimethylphenyl)-3-[(4-hydroxyphenyl)methylidene]furan-2-one",0,0,C19H16O4,18354065.0,CCCCCCCCCCCCCCCCCOCOOC,CCCCCCCCCCCC,6,134202922;134202922;134202919;18934148;18764787;18354065
126061224,292.3,C19H16O3,CC1=CC(=C(C=C1)C)C2=C/C(=C\C3=CC=C(C=C3)O)/C(=O)O2,"(3E)-5-(2,5-dimethylphenyl)-3-[(4-hydroxyphenyl)methylidene]furan-2-one",0,0,C19H16O4,18354065.0,CCCCCCCCCCCCCCCCCCOCOO,CCCCCCCCCCCC,6,134202922;134202922;134202919;18934148;18764787;18354065
126060441,292.3,C19H16O3,CC1=C(C=C(C=C1)C2=C/C(=C\C3=CC=C(C=C3)O)/C(=O)O2)C,"(3E)-5-(3,4-dimethylphenyl)-3-[(4-hydroxyphenyl)methylidene]furan-2-one",0,0,C19H16O4,18354065.0,CCCCCCCCCCCCCCCCCOCOOC,CCCCCCCCCCCC,6,134202922;134202922;134202919;18934148;18764787;18354065
125510889,236.26,C13H16O4,CC(C)(CCC1=CC=C(C=C1)O)C(=O)C(=O)O,"5-(4-hydroxyphenyl)-3,3-dimethyl-2-oxopentanoic acid",0,0,C13H16O5,11651739.0,CCCCCCCCCCCOCOCOO,CCCCCCC,1,157650219
125510684,328.4,C20H24O4,CCC1=C(C=CC(=C1C2=CC=C(C=C2)O)CCCCCC(=O)O)O,6-[3-ethyl-4-hydroxy-2-(4-hydroxyphenyl)phenyl]hexanoic acid,0,0,C20H24O5,461947.0,CCCCCCCCCCCCCCOCCCCCCOOO,CCCCCCCCCCCCCC,4,76017562;87484540;67096469;53344596
125510144,312.4,C20H24O3,CC/C(=C(\CCCCC1=CC=C(C=C1)O)/O)/C2=CC=C(C=C2)O,4-[(Z)-5-hydroxy-6-(4-hydroxyphenyl)oct-5-enyl]phenol,0,0,C20H24O4,10616256.0,CCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCC,6,137376039;140240322;139947499;76322930;21479509;11267439
125510140,312.4,C20H24O3,CC/C(=C(/CCCCC1=CC=C(C=C1)O)\O)/C2=CC=C(C=C2)O,4-[(E)-5-hydroxy-6-(4-hydroxyphenyl)oct-5-enyl]phenol,0,0,C20H24O4,10616256.0,CCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCC,6,137376039;140240322;139947499;76322930;21479509;11267439
125510071,286.4,C18H22O3,CCC1=C(C=CC(=C1)O)C[C@@H](CCO)C2=CC=C(C=C2)O,3-ethyl-4-[(2S)-4-hydroxy-2-(4-hydroxyphenyl)butyl]phenol,0,0,C18H22O4,4534.0,CCCCCCCCOCCCCOCCCCCCO,CCCCCCCCOCC,2,154076797;58329206
125506520,300.3,C17H16O5,COC1=CC(=CC(=C1)/C(=C\C2=CC=C(C=C2)O)/C(=O)O)OC,"(E)-2-(3,5-dimethoxyphenyl)-3-(4-hydroxyphenyl)prop-2-enoic acid",0,1,C17H16O6,356763.0,COCCCCCCCCCCCCCCOCOOOC,COCCCCCCCCCC,3,6077628;5386543;356763
125504287,314.4,C20H26O3,CCC1=C(C=CC(=C1C2=CC=C(C=C2)O)CCCCCCO)O,2-ethyl-4-(6-hydroxyhexyl)-3-(4-hydroxyphenyl)phenol,0,0,C20H26O4,476858.0,CCCCCCCCCCCCCCOCCCCCCOO,CCCCCCCCCCCCC,10,163927827;162471920;158116571;143467924;141297987;90901909;68635589;57558622;57558618;642531
125504158,296.4,C20H24O2,CCCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)CCC,4-[1-(4-hydroxyphenyl)-2-propylpent-1-enyl]phenol,0,2,C20H24O3,18544839.0,CCCCCCCCCCCOCCCCCCOCCC,CCCCCCCCCCCO,7,158990077;72445277;69262647;69262645;58856674;9879792;143369985
125503945,282.4,C19H22O2,CCCCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C,4-[1-(4-hydroxyphenyl)-2-methylhex-1-enyl]phenol,0,0,C19H22O3,10017580.0,CCCCCCCCCCCCOCCCCCCOC,CCCCCCCCCCC,19,72445282;69261740;58856687;9944103;152180751;151101664;162931198;162931197;139996750;129844525;129394763;129394762;75070116;68583597;49831860;44560893;21133490;11150682;10017580
125503864,268.3,C18H20O2,CC(C)C(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C,"4-[1-(4-hydroxyphenyl)-2,3-dimethylbut-1-enyl]phenol",0,0,C18H20O3,130401.0,CCCCCCCCCCCOCCCCCCOC,CCCCCCCCCC,20,58065621;172455580;92012639;162699390;155076012;143086766;101707957;101508222;101166393;101166391;59149566;53857857;21686824;12898413;11391976;10957029;10356528;9925835;3035966;130401
125503845,312.4,C20H24O3,CCC1=C(C=CC(=C1C2=CC=C(C=C2)O)CCCCCC=O)O,6-[3-ethyl-4-hydroxy-2-(4-hydroxyphenyl)phenyl]hexanal,0,0,C20H24O4,10616256.0,CCCCCCCCCCCCCCOCCCCCCOO,CCCCCCCCCCCCC,6,137376039;140240322;139947499;76322930;21479509;11267439
125503787,254.32,C17H18O2,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C,4-[1-(4-hydroxyphenyl)-2-methylbut-1-enyl]phenol,0,2,C17H18O3,6443251.0,CCCCCCCCCCOCCCCCCOC,CCCCCCCCC,11,154634994;154634982;154634978;141790165;24750601;164877043;103459340;102121505;102121503;70222875;6443251
125503763,266.3,C18H18O2,C/C=C/C(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C,"4-[(3E)-1-(4-hydroxyphenyl)-2-methylpenta-1,3-dienyl]phenol",0,0,C18H18O3,100771.0,CCCCCCCCCCCOCCCCCCOC,CCCCCCCCCC,8,129883722;72731034;14407195;141815555;140050180;88222313;67917564;54368099
125503172,240.3,C16H16O2,C1C[C@H]([C@@H]1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[(1R,2R)-2-(4-hydroxyphenyl)cyclobutyl]phenol",0,0,C16H16O3,159241.0,CCCCCCCCCCOCCCCCCO,CCCCCCCC,21,164958239;134929381;129849517;123375162;117000376;146163930;135389949;123877307;118890691;117718924;101477701;72335072;71445051;71445050;70297876;59595328;19359305;10988885;10515229;159242;159241
125502383,268.3,C18H20O2,CCCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C,4-[1-(4-hydroxyphenyl)-2-methylpent-1-enyl]phenol,0,1,C18H20O3,130401.0,CCCCCCCCCCCOCCCCCCOC,CCCCCCCCCC,20,58065621;172455580;92012639;162699390;155076012;143086766;101707957;101508222;101166393;101166391;59149566;53857857;21686824;12898413;11391976;10957029;10356528;9925835;3035966;130401
125502336,282.4,C19H22O2,CCCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)CC,4-[2-ethyl-1-(4-hydroxyphenyl)pent-1-enyl]phenol,0,2,C19H22O3,10017580.0,CCCCCCCCCCCOCCCCCCOCC,CCCCCCCCCCC,19,72445282;69261740;58856687;9944103;152180751;151101664;162931198;162931197;139996750;129844525;129394763;129394762;75070116;68583597;49831860;44560893;21133490;11150682;10017580
125501920,178.18,C10H10O3,C=COC(=O)CC1=CC=C(C=C1)O,ethenyl 2-(4-hydroxyphenyl)acetate,0,0,C10H10O4,566338.0,CCOCOCCCCCCCO,CCO,9,141058554;18962691;131132146;129654571;89815507;12427243;11790072;10607833;566338
125489704,232.27,C14H16O3,C[C@H]1CC(=CC[C@H]1C(=O)O)C2=CC=C(C=C2)O,"(1R,6S)-4-(4-hydroxyphenyl)-6-methylcyclohex-3-ene-1-carboxylic acid",0,0,C14H16O4,10514687.0,CCCCCCCCOOCCCCCCO,CCCCCCC,19,169741194;129738016;129723082;117632039;117631768;67411893;160567874;161648007;159744041;155679052;135381405;101851602;82849371;70619386;70504871;70291170;70151263;69991559;17826782
125489701,232.27,C14H16O3,C[C@H]1C=C(CC[C@H]1C(=O)O)C2=CC=C(C=C2)O,"(1R,2S)-4-(4-hydroxyphenyl)-2-methylcyclohex-3-ene-1-carboxylic acid",0,0,C14H16O4,10514687.0,CCCCCCCCOOCCCCCCO,CCCCCCC,19,169741194;129738016;129723082;117632039;117631768;67411893;160567874;161648007;159744041;155679052;135381405;101851602;82849371;70619386;70504871;70291170;70151263;69991559;17826782
125487220,202.25,C13H14O2,CC(C)(C)C#CC(=O)C1=CC=C(C=C1)O,"1-(4-hydroxyphenyl)-4,4-dimethylpent-2-yn-1-one",0,0,C13H14O3,37369.0,CCCCCCCOCCCCCCO,CCCCC,21,89175225;170370322;165705575;154631172;142220171;103459306;103456826;102297561;101789847;86753575;75079459;69729960;69116744;69032112;67318014;45093516;44604370;11009420;6604764;118175;37369
125487191,254.32,C17H18O2,C1C[C@H](C2=C(C1)C=C(C=C2)O)CC3=CC=C(C=C3)O,"(5S)-5-[(4-hydroxyphenyl)methyl]-5,6,7,8-tetrahydronaphthalen-2-ol",0,0,C17H18O3,6443251.0,CCCCCCCCCCOCCCCCCCO,CCCCCCCCC,11,154634994;154634982;154634978;141790165;24750601;164877043;103459340;102121505;102121503;70222875;6443251
125487190,254.32,C17H18O2,C1C[C@@H](C2=C(C1)C=C(C=C2)O)CC3=CC=C(C=C3)O,"(5R)-5-[(4-hydroxyphenyl)methyl]-5,6,7,8-tetrahydronaphthalen-2-ol",0,0,C17H18O3,6443251.0,CCCCCCCCCCOCCCCCCCO,CCCCCCCCC,11,154634994;154634982;154634978;141790165;24750601;164877043;103459340;102121505;102121503;70222875;6443251
125487184,252.31,C17H16O2,C1CC2=C(C=CC(=C2)O)C(=C1)CC3=CC=C(C=C3)O,"5-[(4-hydroxyphenyl)methyl]-7,8-dihydronaphthalen-2-ol",0,0,C17H16O3,44139042.0,CCCCCCCCOCCCCCCCCCO,CCCCCCCCO,3,72742144;144532555;14977372
125487104,252.31,C17H16O2,C1CC2=C(C=CC(=C2)O)/C(=C/C3=CC=C(C=C3)O)/C1,"(5E)-5-[(4-hydroxyphenyl)methylidene]-7,8-dihydro-6H-naphthalen-2-ol",0,0,C17H16O3,44139042.0,CCCCCCCCOCCCCCCCCOC,CCCCCCCCO,3,72742144;144532555;14977372
125486659,256.3,C16H16O3,C1COC2=C([C@@H]1CC3=CC=C(C=C3)O)C=CC(=C2)O,"(4R)-4-[(4-hydroxyphenyl)methyl]-3,4-dihydro-2H-chromen-7-ol",0,0,C16H16O4,10016063.0,CCOCCCCCCCCCCOCCCCO,CCOCCCCCC,1,87092980
125486650,256.3,C16H16O3,C1COC2=C([C@H]1CC3=CC=C(C=C3)O)C=CC(=C2)O,"(4S)-4-[(4-hydroxyphenyl)methyl]-3,4-dihydro-2H-chromen-7-ol",0,0,C16H16O4,10016063.0,CCOCCCCCCCCCCOCCCCO,CCOCCCCCC,1,87092980
125482924,278.3,C18H14O3,C1=CC=C2C(=C1)C(=CC=C2C3=CC=C(C=C3)O)CC(=O)O,2-[4-(4-hydroxyphenyl)naphthalen-1-yl]acetic acid,0,0,C18H14O4,12055406.0,CCCCCCCCCCCCCCCCOCCOO,CCCCCCCCCCC,13,71567514;71567513;59264348;57949142;118737876;101841313;72707283;71567514;71567513;59264348;59253881;59253869;54506861
125481895,240.3,C16H16O2,C1CC2=C([C@@H]1CC3=CC=C(C=C3)O)C=CC(=C2)O,"(1S)-1-[(4-hydroxyphenyl)methyl]-2,3-dihydro-1H-inden-5-ol",1,0,C16H16O3,159241.0,CCCCCCCCCCCCOCCCCO,CCCCCCCC,21,164958239;134929381;129849517;123375162;117000376;146163930;135389949;123877307;118890691;117718924;101477701;72335072;71445051;71445050;70297876;59595328;19359305;10988885;10515229;159242;159241
125481894,240.3,C16H16O2,C1CC2=C([C@H]1CC3=CC=C(C=C3)O)C=CC(=C2)O,"(1R)-1-[(4-hydroxyphenyl)methyl]-2,3-dihydro-1H-inden-5-ol",1,0,C16H16O3,159241.0,CCCCCCCCCCCCOCCCCO,CCCCCCCC,21,164958239;134929381;129849517;123375162;117000376;146163930;135389949;123877307;118890691;117718924;101477701;72335072;71445051;71445050;70297876;59595328;19359305;10988885;10515229;159242;159241
