Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
162918562,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C21H20O12,,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCC,98,172430849;171354512;169442654;148842048;163189274;163046379;163046378;163013726;163013725;163010475;162957909;162957908;162919867;162919866;162911737;162911736;162911735;162911734;162911733;162911732;162911731;162868284;162868283;13179951;93531727;12304328;153305279;140870744;139533935;134508329;133568467;132033982;130304727;129664302;129375061;129320937;129320936;125039647;124540471;102386402;97050407;97050406;97050405;97050404;94005022;93090065;92218159;89718967;73897337;71718904;71571447;69916445;68866016;68318041;67964649;60093724;59557448;57497930;57483159;57339948;51538333;51521831;51402807;46781931;45933929;44259136;44259091;25079947;24211968;23872184;22524459;16760086;13179952;12304331;12304330;12304327;12304324;12304323;12304322;12304321;11968606;11751616;11557027;10813969;10226724;10095959;10050090;6455156;5748375;5742688;5484006;5480505;5378597;5320845;5318574;5318390;5281643;5280804
162918561,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3S,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C21H20O12,,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCC,98,172430849;171354512;169442654;148842048;163189274;163046379;163046378;163013726;163013725;163010475;162957909;162957908;162919867;162919866;162911737;162911736;162911735;162911734;162911733;162911732;162911731;162868284;162868283;13179951;93531727;12304328;153305279;140870744;139533935;134508329;133568467;132033982;130304727;129664302;129375061;129320937;129320936;125039647;124540471;102386402;97050407;97050406;97050405;97050404;94005022;93090065;92218159;89718967;73897337;71718904;71571447;69916445;68866016;68318041;67964649;60093724;59557448;57497930;57483159;57339948;51538333;51521831;51402807;46781931;45933929;44259136;44259091;25079947;24211968;23872184;22524459;16760086;13179952;12304331;12304330;12304327;12304324;12304323;12304322;12304321;11968606;11751616;11557027;10813969;10226724;10095959;10050090;6455156;5748375;5742688;5484006;5480505;5378597;5320845;5318574;5318390;5281643;5280804
162918560,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",2,0,C21H20O12,,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCC,98,172430849;171354512;169442654;148842048;163189274;163046379;163046378;163013726;163013725;163010475;162957909;162957908;162919867;162919866;162911737;162911736;162911735;162911734;162911733;162911732;162911731;162868284;162868283;13179951;93531727;12304328;153305279;140870744;139533935;134508329;133568467;132033982;130304727;129664302;129375061;129320937;129320936;125039647;124540471;102386402;97050407;97050406;97050405;97050404;94005022;93090065;92218159;89718967;73897337;71718904;71571447;69916445;68866016;68318041;67964649;60093724;59557448;57497930;57483159;57339948;51538333;51521831;51402807;46781931;45933929;44259136;44259091;25079947;24211968;23872184;22524459;16760086;13179952;12304331;12304330;12304327;12304324;12304323;12304322;12304321;11968606;11751616;11557027;10813969;10226724;10095959;10050090;6455156;5748375;5742688;5484006;5480505;5378597;5320845;5318574;5318390;5281643;5280804
162918501,634.8,C39H54O7,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@]5(C)COC(=O)C=CC6=CC=C(C=C6)O)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,"(1S,2R,4aS,6aR,6aS,6bR,8aR,9S,10R,11R,12aR,14bS)-10,11-dihydroxy-9-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",0,0,C39H54O8,,CCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOOOCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOO,4,75052085;131752884;102470467;44584640
162918500,634.8,C39H54O7,C[C@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)COC(=O)/C=C/C6=CC=C(C=C6)O)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,"(1S,2S,4aS,6aR,6aS,6bR,8aR,9R,10R,11R,12aR,14bS)-10,11-dihydroxy-9-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",0,0,C39H54O8,,CCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOOOCCCCCCCOO,CCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOO,4,75052085;131752884;102470467;44584640
162918412,296.23,C13H12O8,C1=CC(=CC=C1C=CC(=O)O[C@@H]([C@H](C(=O)O)O)C(=O)O)O,"(2R,3S)-2-hydroxy-3-[3-(4-hydroxyphenyl)prop-2-enoyloxy]butanedioic acid",0,0,C13H12O9,,CCCCCCCCCOOCCCOOOCOOO,CCCCCCCCCOO,17,172807489;165387153;162948289;162948288;101523750;92966432;87965199;72551521;53398694;13887348;13887347;9857913;9796778;6440397;5319873;3036737;642609
162918411,296.23,C13H12O8,C1=CC(=CC=C1C=CC(=O)O[C@H]([C@H](C(=O)O)O)C(=O)O)O,"(2R,3R)-2-hydroxy-3-[3-(4-hydroxyphenyl)prop-2-enoyloxy]butanedioic acid",0,0,C13H12O9,,CCCCCCCCCOOCCCOOOCOOO,CCCCCCCCCOO,17,172807489;165387153;162948289;162948288;101523750;92966432;87965199;72551521;53398694;13887348;13887347;9857913;9796778;6440397;5319873;3036737;642609
162917951,624.5,C31H28O14,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C31H28O15,,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCCCCCCCOOOOO,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCC,10,163189955;162950032;162950031;162950030;162950029;73299134;102493751;73213651;16655473;10100672
162917950,624.5,C31H28O14,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)/C=C/C5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4S,5R)-6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C31H28O15,,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCCCCCCCOOOOO,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCC,10,163189955;162950032;162950031;162950030;162950029;73299134;102493751;73213651;16655473;10100672
162917949,624.5,C31H28O14,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@H]([C@@H]([C@@H]([C@H](O4)COC(=O)/C=C/C5=CC=C(C=C5)O)O)O)O)O,"[(2R,3S,4R,5S,6S)-6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C31H28O15,,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCCCCCCCOOOOO,COCCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCC,10,163189955;162950032;162950031;162950030;162950029;73299134;102493751;73213651;16655473;10100672
162917818,572.9,C39H56O3,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C=CC6=CC=C(C=C6)O)C)C,"[(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H56O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOC,27,172012524;168005832;165344021;138113695;163054201;162990117;162990116;162990115;162990114;162990113;162990112;162990111;73101157;146156301;102444973;101426316;73554036;56845265;54113035;42621022;42621021;14156424;12149208;11801528;11786639;11157596;10188673
162917817,572.9,C39H56O3,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C=CC6=CC=C(C=C6)O)C)C,"[(1R,3aR,5aR,5bR,7aR,9R,11aR,11bR,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H56O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOC,27,172012524;168005832;165344021;138113695;163054201;162990117;162990116;162990115;162990114;162990113;162990112;162990111;73101157;146156301;102444973;101426316;73554036;56845265;54113035;42621022;42621021;14156424;12149208;11801528;11786639;11157596;10188673
162917816,572.9,C39H56O3,CC(=C)[C@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)/C=C\C6=CC=C(C=C6)O)C)C,"[(1S,3aR,5aR,5bR,7aR,9R,11aR,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H56O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOC,27,172012524;168005832;165344021;138113695;163054201;162990117;162990116;162990115;162990114;162990113;162990112;162990111;73101157;146156301;102444973;101426316;73554036;56845265;54113035;42621022;42621021;14156424;12149208;11801528;11786639;11157596;10188673
162917815,572.9,C39H56O3,CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@@]5(CC[C@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)/C=C\C6=CC=C(C=C6)O)C)C,"[(1R,3aR,5aR,5bR,7aR,9R,11aS,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C39H56O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOC,27,172012524;168005832;165344021;138113695;163054201;162990117;162990116;162990115;162990114;162990113;162990112;162990111;73101157;146156301;102444973;101426316;73554036;56845265;54113035;42621022;42621021;14156424;12149208;11801528;11786639;11157596;10188673
162917814,572.9,C39H56O3,CC(=C)[C@@H]1CC[C@@]2([C@H]1[C@H]3CC[C@H]4[C@@]5(CC[C@H](C([C@@H]5CC[C@]4([C@]3(CC2)C)C)(C)C)OC(=O)C=CC6=CC=C(C=C6)O)C)C,"[(1R,3aS,5aS,5bR,7aR,9R,11aS,11bS,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H56O4,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOC,27,172012524;168005832;165344021;138113695;163054201;162990117;162990116;162990115;162990114;162990113;162990112;162990111;73101157;146156301;102444973;101426316;73554036;56845265;54113035;42621022;42621021;14156424;12149208;11801528;11786639;11157596;10188673
162916464,520.5,C25H28O12,C1C=C([C@@H]2[C@H]1C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C=CC4=CC=C(C=C4)O)O)O)O)C(=O)O)CO,"(1S,4aS,7aS)-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid",0,0,C25H28O13,,CCCCCCCOCOCCCCCOCOCOCCCCCCCCOOOOCOOCO,CCCCCCCOCOCCCCCOCOCOCCCCCCC,1,101886003
162916463,520.5,C25H28O12,C1C=C([C@@H]2[C@@H]1C(=CO[C@@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)COC(=O)C=CC4=CC=C(C=C4)O)O)O)O)C(=O)O)CO,"(1R,4aR,7aS)-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid",0,0,C25H28O13,,CCCCCCCOCOCCCCCOCOCOCCCCCCCCOOOOCOOCO,CCCCCCCOCOCCCCCOCOCOCCCCCCC,1,101886003
162916462,520.5,C25H28O12,C1C=C([C@H]2[C@@H]1C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O)O)C(=O)O)CO,"(1S,4aR,7aR)-7-(hydroxymethyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylic acid",0,0,C25H28O13,,CCCCCCCOCOCCCCCOCOCOCCCCCCCCOOOOCOOCO,CCCCCCCOCOCCCCCOCOCOCCCCCCC,1,101886003
162916374,578.5,C30H26O12,C1=CC(=CC=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916373,578.5,C30H26O12,C1=CC(=CC=C1/C=C/C(=O)OC[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916372,578.5,C30H26O12,C1=CC(=CC=C1C=CC(=O)OC[C@@H]2[C@@H]([C@@H]([C@@H]([C@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916371,578.5,C30H26O12,C1=CC(=CC=C1C=CC(=O)OC[C@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916370,578.5,C30H26O12,C1=CC(=CC=C1C=CC(=O)OC[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2S,3S,4S,5S,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916369,578.5,C30H26O12,C1=CC(=CC=C1C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916368,578.5,C30H26O12,C1=CC(=CC=C1/C=C/C(=O)OC[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916367,578.5,C30H26O12,C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O,"[3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",5,0,C30H26O13,,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCC,6,171117865;162962297;162962296;73829955;44258121;21721979
162916356,638.6,C32H30O14,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)OC)O)O,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-6-methoxy-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C32H30O15,,COCCCCCCCCCOCCCCCCOOCCCCCOCOCOCCCCCCCCOOOOOCOO,COCCCCCCCCCOCCCCCCOOCCCCCOCOCOCCCCCC,3,73999282;22829361;10461958
162916355,638.6,C32H30O14,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)OC)O)O,"[3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-6-methoxy-4-oxochromen-7-yl]oxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C32H30O15,,COCCCCCCCCCOCCCCCCOOCCCCCOCOCOCCCCCCCCOOOOOCOO,COCCCCCCCCCOCCCCCCOOCCCCCOCOCOCCCCCC,3,73999282;22829361;10461958
162916241,416.4,C21H20O9,C[C@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162916240,416.4,C21H20O9,C[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3S,4S,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162916239,416.4,C21H20O9,C[C@H]1[C@H]([C@@H]([C@@H](C(O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(3S,4S,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162916238,416.4,C21H20O9,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162916237,416.4,C21H20O9,C[C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162916236,416.4,C21H20O9,C[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O10,,CCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCCCCCOOCCCCCCOCCCOC,9,163020935;163020934;163020933;163020932;74977641;69337967;69337348;51358136;44258065
162915774,450.4,C21H22O11,C1=CC(=CC=C1[C@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O)O,"(2S,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0,C21H22O12,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCC,19,163008250;163008249;163008248;163008247;163008246;162980662;162980661;162980660;162980659;74259755;102036601;51521811;51521810;51401819;51401818;24211944;14282775;3253888;440010
162915773,450.4,C21H22O11,C1=CC(=CC=C1[C@@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O[C@@H]4[C@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)O)O)O,"(2R,3S)-3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0,C21H22O12,,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCC,19,163008250;163008249;163008248;163008247;163008246;162980662;162980661;162980660;162980659;74259755;102036601;51521811;51521810;51401819;51401818;24211944;14282775;3253888;440010
