Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
139942838,260.399,C17H24O2,CC(C)CC(C1CCC(=O)CC1)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)-3-methylbutyl]cyclohexan-1-one,0,0,C17H24O3,6440354.0,CCCCCCCCCOCCCCCCCCO,CCCCCCCCC,14,161041385;132937711;103459515;103459171;103459076;103459016;91115269;70363080;53823361;15755828;10850079;10356099;6505913;6440354
139942834,260.399,C17H24O2,CCC(C)C(C1CCC(=O)CC1)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)-2-methylbutyl]cyclohexan-1-one,0,0,C17H24O3,6440354.0,CCCCCCCCCOCCCCCCCCO,CCCCCCCCC,14,161041385;132937711;103459515;103459171;103459076;103459016;91115269;70363080;53823361;15755828;10850079;10356099;6505913;6440354
139942832,288.4,C19H28O2,CCCCCC(C)(C1CCC(=O)CC1)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)heptan-2-yl]cyclohexan-1-one,0,0,C19H28O3,3023673.0,CCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCC,3,123818640;90820875;44268172
139942831,288.4,C19H28O2,CCCCCCC(C1CCC(=O)CC1)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)heptyl]cyclohexan-1-one,0,0,C19H28O3,3023673.0,CCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCC,3,123818640;90820875;44268172
139942829,260.399,C17H24O2,CCCCC(C1CCC(=O)CC1)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)pentyl]cyclohexan-1-one,0,0,C17H24O3,6440354.0,CCCCCCCCCOCCCCCCCCO,CCCCCCCCC,14,161041385;132937711;103459515;103459171;103459076;103459016;91115269;70363080;53823361;15755828;10850079;10356099;6505913;6440354
139906265,242.31,C16H18O2,CC1=CC(=CC(=C1C(C)C2=CC=C(C=C2)O)C)O,"4-[1-(4-hydroxyphenyl)ethyl]-3,5-dimethylphenol",0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCOCO,CCCCCCCC,85,171906355;124580992;168150478;168150477;167223989;166969459;164954948;162651225;159210295;157057758;156300604;142818288;141031680;141031679;139838660;139708023;137375721;137375720;132491251;129088183;101303287;101303286;101303285;101303284;101303283;101303282;101303281;101303280;101303279;101303278;101303277;101303276;101303275;101303274;101303273;101303272;101303223;101303222;101303221;101303220;101303219;101303218;101303217;101303216;101303215;101303214;101303213;101303212;101303211;101303210;101303209;101303208;101303201;101303200;101303199;101303198;101303197;101303196;101303195;101303194;101303193;101303168;101303167;101303166;101303165;101303164;101303163;101303162;101303161;101303160;91288812;90906515;86152774;86025495;85760808;66671177;44440176;40548529;40548528;19895186;16111540;14699866;10106566;4427475;285881
139890214,328.5,C22H32O2,CCCCC1CCC(CC1)(C2CCC(=O)CC2)C3=CC=C(C=C3)O,4-[4-butyl-1-(4-hydroxyphenyl)cyclohexyl]cyclohexan-1-one,0,0,C22H32O3,9798236.0,CCCCCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCCCCC,22,170317135;162800813;162800812;74988103;141823225;140437612;139729707;102513569;102414213;102090779;101240242;101240240;85040462;44590687;44303582;21589005;11221642;11121493;11057066;10360154;10246927;9798236
139890213,370.6,C25H38O2,CCCCCCCC1CCC(CC1)(C2CCC(=O)CC2)C3=CC=C(C=C3)O,4-[4-heptyl-1-(4-hydroxyphenyl)cyclohexyl]cyclohexan-1-one,0,0,C25H38O3,57224524.0,CCCCCCCCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCCCCCCCC,1,91039758
139890210,314.5,C21H30O2,CCCC1CCC(CC1)(C2CCC(=O)CC2)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)-4-propylcyclohexyl]cyclohexan-1-one,0,0,C21H30O3,9858731.0,CCCCCCCCCCCCCOCCCCCCCCO,CCCCCCCCCCCCC,10,162953051;162953050;130193995;129905897;129905807;89099199;44303542;10268431;9945410;9858731
139890209,314.5,C21H30O2,CC1CC(CC(C1)(C2CCC(=O)CC2)C3=CC=C(C=C3)O)(C)C,"4-[1-(4-hydroxyphenyl)-3,3,5-trimethylcyclohexyl]cyclohexan-1-one",0,0,C21H30O3,9858731.0,CCCCCCCCCCCOCCCCCCCCOCC,CCCCCCCCCCCOC,1,87244434
139843022,332.4,C23H24O2,CCC1=CC=C(C=C1)C(CC)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-ethylphenyl)-1-(4-hydroxyphenyl)propyl]phenol,0,2,C23H24O3,14027582.0,CCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCC,4,129088187;68961793;22164972;14027582
139831280,320.4,C22H24O2,C1CC2(C3CCC(C3)C2(C1)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"4-[6-(4-hydroxyphenyl)-2-tricyclo[5.2.1.02,6]decanyl]phenol",0,0,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCC,7,152251795;168985535;156073982;139597624;117943420;91091716;44287845
139829302,386.5,C27H30O2,CC(C)(C1CCCCC1)C2=CC=CC(=C2C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,4-[3-(2-cyclohexylpropan-2-yl)-2-(4-hydroxyphenyl)phenyl]phenol,0,0,C27H30O3,130386788.0,CCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCC,1,130386788
139788668,270.4,C18H22O2,CCCCCCC1=C(C=CC(=C1)C2=CC=C(C=C2)O)O,2-hexyl-4-(4-hydroxyphenyl)phenol,0,0,C18H22O3,133896.0,CCCCCCCCCCCCCCCCCCOO,CCCCCCCCCC,42,157313849;168150473;144276156;141425816;141279696;141279686;137643922;132022947;101303485;101303483;101303482;101303481;101303480;101303479;101303478;101303477;101303476;101303445;101303443;101303442;101303441;101303440;101303439;101303438;101303437;101303436;101303432;101303431;101303430;101303420;101303419;101303418;89605474;89128288;88477420;85771059;70877694;67872386;58925410;22717008;14915932;13826256
139766450,330.4,C23H22O2,CC(C1=CC=C(C=C1)CC=C)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)-1-(4-prop-2-enylphenyl)ethyl]phenol,0,0,C23H22O3,121556.0,CCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCC,1,121556
139766446,342.4,C24H22O2,C=CCC1=CC=C(C=C1)C(C=C)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)-1-(4-prop-2-enylphenyl)prop-2-enyl]phenol,0,0,C24H22O3,19049293.0,CCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCC,2,145780539;88043381
139711692,324.5,C22H28O2,CC(C)CC1=C(C=CC2=C1C(CC2(C)C)(C)C3=CC=C(C=C3)O)O,"3-(4-hydroxyphenyl)-1,1,3-trimethyl-4-(2-methylpropyl)-2H-inden-5-ol",0,1,C22H28O3,23439831.0,CCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCC,5,139833118;138710535;101406963;57119515;23439831
139711683,324.5,C22H28O2,CC1(CC(C2=C1C=CC(=C2C(C)(C)C)O)(C)C3=CC=C(C=C3)O)C,"4-tert-butyl-3-(4-hydroxyphenyl)-1,1,3-trimethyl-2H-inden-5-ol",0,1,C22H28O3,23439831.0,CCCCCCCCCCCCCCOCCCCCCCOC,CCCCCCCCCCCCCC,5,139833118;138710535;101406963;57119515;23439831
139711674,324.5,C22H28O2,CCCCC1=C(C=CC2=C1C(CC2(C)C)(C)C3=CC=C(C=C3)O)O,"4-butyl-3-(4-hydroxyphenyl)-1,1,3-trimethyl-2H-inden-5-ol",0,1,C22H28O3,23439831.0,CCCCCCCCCCCCCCCCCCCCCCOO,CCCCCCCCCCCCCC,5,139833118;138710535;101406963;57119515;23439831
139711619,324.5,C22H28O2,CC1(CC(C2=CC(=C(C=C21)C(C)(C)C)O)(C)C3=CC=C(C=C3)O)C,"6-tert-butyl-3-(4-hydroxyphenyl)-1,1,3-trimethyl-2H-inden-5-ol",0,1,C22H28O3,23439831.0,CCCCCCCCCCCCCCOCCCCCCCOC,CCCCCCCCCCCCCC,5,139833118;138710535;101406963;57119515;23439831
139692573,364.4,C26H20O2,CC1=C2C3=CC=CC=C3C(C2=CC=C1)(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[9-(4-hydroxyphenyl)-4-methylfluoren-9-yl]phenol,0,0,C26H20O3,58381749.0,CCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCC,2,118041030;58381749
139687433,182.22,C10H14O3,C1=CC(=CC=C1C(CCO)CO)O,"2-(4-hydroxyphenyl)butane-1,4-diol",0,0,C10H14O4,3516.0,CCCCCCCCCOCOO,CCC,59,153884968;170273153;166067875;166067872;165974392;165974015;165970659;26436291;26436289;26436290;144605107;144057332;141792210;140994826;140365884;140156032;129360539;121404578;118539848;107680323;102004633;89555823;86201363;85837285;82850690;82849941;71350662;71317163;68493532;67722675;67095682;66713432;59348048;57201071;54387504;54085768;53320292;45359662;26436287;23219139;22930234;22845204;22035530;21119574;20789931;20200700;20074548;19885433;17971026;17969669;17969577;17805279;14524462;12181413;10821788;7053460;7053459;7053458;2749752
139685519,262.3,C18H14O2,C1=CC=C(C(=C1)C2=CC=CC(=C2)C3=CC=C(C=C3)O)O,2-[3-(4-hydroxyphenyl)phenyl]phenol,0,0,C18H14O3,22508143.0,CCCCCCCCCCCCCCCCCCOO,CCCCCCCCCC,6,140100174;139355298;71046395;70891971;53725857;22508143
139685363,422.6,C30H30O2,C1=CC=C(C=C1)CCCC(CCC2=CC=CC=C2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"4-[3-(4-hydroxyphenyl)-1,6-diphenylhexan-3-yl]phenol",0,0,C30H30O3,102386579.0,CCCCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCCCC,1,102386579
139673613,184.15,C8H8O5,C1=CC(=CC=C1C(C(=O)O)OO)O,2-hydroperoxy-2-(4-hydroxyphenyl)acetic acid,0,0,C8H8O6,90974844.0,CCCCCCCCOOOOO,CCC,2,161722077;90974844
139657394,374.5,C25H26O3,CC(CCCCC1=CC=C(C=C1)C2=CC=C(C=C2)O)OC(=O)C3=CC=CC=C3,6-[4-(4-hydroxyphenyl)phenyl]hexan-2-yl benzoate,0,0,C25H26O4,12569300.0,CCCCCCCCCCCCCCCCCCOOCOCCCCCC,CCCCCCCCCCCCCCCCCC,3,153341865;134566965;118150840
139655657,316.4,C22H20O2,C1CC(CC2=CC=CC=C21)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"4-[2-(4-hydroxyphenyl)-3,4-dihydro-1H-naphthalen-2-yl]phenol",0,0,C22H20O3,9974016.0,CCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCC,1,138745046
139654078,304.4,C21H20O2,CCC(C1=CC=CC=C1)(C2=CC=C(C=C2)O)C3=CC=CC=C3O,2-[1-(4-hydroxyphenyl)-1-phenylpropyl]phenol,0,0,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,3,144294303;139838656;118352699
139645629,270.4,C18H22O2,CC(C)C1=C(C=CC(=C1C(C)C)O)C2=CC=C(C=C2)O,"4-(4-hydroxyphenyl)-2,3-di(propan-2-yl)phenol",0,9,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCC,42,157313849;168150473;144276156;141425816;141279696;141279686;137643922;132022947;101303485;101303483;101303482;101303481;101303480;101303479;101303478;101303477;101303476;101303445;101303443;101303442;101303441;101303440;101303439;101303438;101303437;101303436;101303432;101303431;101303430;101303420;101303419;101303418;89605474;89128288;88477420;85771059;70877694;67872386;58925410;22717008;14915932;13826256
139640450,410.6,C28H42O2,CCCCCCCCCCCCCC(CC)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[3-(4-hydroxyphenyl)hexadecan-3-yl]phenol,0,0,C28H42O3,139729608.0,CCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCC,1,139729608
139620561,278.34,C16H22O4,CCCCCC[C@@]1(OC(C(=O)O1)C2=CC=C(C=C2)O)C,"(2R)-2-hexyl-5-(4-hydroxyphenyl)-2-methyl-1,3-dioxolan-4-one",0,0,C16H22O5,46188167.0,CCCCCCCOCCOOCCCCCCOC,CCCCCCCOCC,1,46188167
139611163,356.5,C23H32O3,CCCCCCCCC(COC)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[2-(4-hydroxyphenyl)-1-methoxydecan-2-yl]phenol,0,0,C23H32O4,13959111.0,CCCCCCCCCCOCCCCCCCOCCCCCCO,CCCCCCCCCCOCCCCC,4,161125272;160368847;158712335;158041420
139610579,242.31,C16H18O2,CC1C=C(C=CC1=CC(C)C2=CC=C(C=C2)O)O,"4-[2-(4-hydroxyphenyl)propylidene]-3-methylcyclohexa-1,5-dien-1-ol",0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCCOO,CCCCCCCC,85,171906355;124580992;168150478;168150477;167223989;166969459;164954948;162651225;159210295;157057758;156300604;142818288;141031680;141031679;139838660;139708023;137375721;137375720;132491251;129088183;101303287;101303286;101303285;101303284;101303283;101303282;101303281;101303280;101303279;101303278;101303277;101303276;101303275;101303274;101303273;101303272;101303223;101303222;101303221;101303220;101303219;101303218;101303217;101303216;101303215;101303214;101303213;101303212;101303211;101303210;101303209;101303208;101303201;101303200;101303199;101303198;101303197;101303196;101303195;101303194;101303193;101303168;101303167;101303166;101303165;101303164;101303163;101303162;101303161;101303160;91288812;90906515;86152774;86025495;85760808;66671177;44440176;40548529;40548528;19895186;16111540;14699866;10106566;4427475;285881
139610577,270.4,C18H22O2,CC(C)C1C=C(C=CC1=CC(C)C2=CC=C(C=C2)O)O,"4-[2-(4-hydroxyphenyl)propylidene]-3-propan-2-ylcyclohexa-1,5-dien-1-ol",0,0,C18H22O3,133896.0,CCCCCCCCCCCCCCCCCCOO,CCCCCCCCCC,42,157313849;168150473;144276156;141425816;141279696;141279686;137643922;132022947;101303485;101303483;101303482;101303481;101303480;101303479;101303478;101303477;101303476;101303445;101303443;101303442;101303441;101303440;101303439;101303438;101303437;101303436;101303432;101303431;101303430;101303420;101303419;101303418;89605474;89128288;88477420;85771059;70877694;67872386;58925410;22717008;14915932;13826256
139610544,242.31,C16H18O2,CC1=C(C=CC(=CC(C)C2=CC=C(C=C2)O)C1)O,"4-[2-(4-hydroxyphenyl)propylidene]-2-methylcyclohexa-1,5-dien-1-ol",0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCOCO,CCCCCCCC,85,171906355;124580992;168150478;168150477;167223989;166969459;164954948;162651225;159210295;157057758;156300604;142818288;141031680;141031679;139838660;139708023;137375721;137375720;132491251;129088183;101303287;101303286;101303285;101303284;101303283;101303282;101303281;101303280;101303279;101303278;101303277;101303276;101303275;101303274;101303273;101303272;101303223;101303222;101303221;101303220;101303219;101303218;101303217;101303216;101303215;101303214;101303213;101303212;101303211;101303210;101303209;101303208;101303201;101303200;101303199;101303198;101303197;101303196;101303195;101303194;101303193;101303168;101303167;101303166;101303165;101303164;101303163;101303162;101303161;101303160;91288812;90906515;86152774;86025495;85760808;66671177;44440176;40548529;40548528;19895186;16111540;14699866;10106566;4427475;285881
139606683,320.4,C22H24O2,CCC1(CC=C(C=C1)C(C)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[1-[4-ethyl-4-(4-hydroxyphenyl)cyclohexa-1,5-dien-1-yl]ethyl]phenol",0,0,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCC,7,152251795;168985535;156073982;139597624;117943420;91091716;44287845
139605693,312.4,C21H28O2,CCCCCCC(C)C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)-2-methyloctyl]phenol,0,0,C21H28O3,5239155.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,8,168150470;155313409;137651054;130367913;85614029;58302084;53688744;23439963
139478289,228.29,C15H16O2,CC1(C=C(C=CC(=C1)O)C2=CC=C(C=C2)O)C,"5-(4-hydroxyphenyl)-3,3-dimethylcyclohepta-1,4,6-trien-1-ol",0,2,C15H16O3,102722.0,CCCCCCCCOCCCCCCOC,CCCCCCC,69,150265163;169863683;168150481;163839147;163826530;160782032;155262286;154400824;139610559;134525037;130228173;129191565;129190003;118142427;118142425;102380111;102282001;101299648;101299647;101299646;101299645;101299644;101299643;101299642;101299641;101299640;101299639;101299608;101299607;101299606;101299605;101299604;101299603;101299602;101299601;101299600;101299599;101299595;101299594;101299593;101299583;101299582;101299581;84157248;71416199;70520955;70330436;68467507;68113063;59886004;54078618;44158479;23173355;21586709;21074434;19887670;18789826;18730284;18000573;18000572;14848833;11086006;10988515;10634037;10562259;656689;320671;120660;102722
139309694,262.3,C18H14O2,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)O)O,2-[4-(4-hydroxyphenyl)phenyl]phenol,0,2,C18H14O3,22508143.0,CCCCCCCCCCCCCCCCCCOO,CCCCCCCCCC,6,140100174;139355298;71046395;70891971;53725857;22508143
139270340,270.4,C18H22O2,CCC(CC)C(C1=CC=C(C=C1)O)C2=CC(=CC=C2)O,3-[2-ethyl-1-(4-hydroxyphenyl)butyl]phenol,0,0,C18H22O3,133896.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCC,42,157313849;168150473;144276156;141425816;141279696;141279686;137643922;132022947;101303485;101303483;101303482;101303481;101303480;101303479;101303478;101303477;101303476;101303445;101303443;101303442;101303441;101303440;101303439;101303438;101303437;101303436;101303432;101303431;101303430;101303420;101303419;101303418;89605474;89128288;88477420;85771059;70877694;67872386;58925410;22717008;14915932;13826256
139063446,328.4,C21H28O3,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O.CC(C)O,4-[(E)-4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol;propan-2-ol,1,0,C21H28O4,19352786.0,CCCCCCCCCCCCOCCCCCCOCCCO,CCCCCCCCCCCCOC,1,169849601
138971888,262.3,C18H14O2,C1=CC=C(C=C1)C2=CC(=CC(=C2)O)C3=CC=C(C=C3)O,3-(4-hydroxyphenyl)-5-phenylphenol,1,0,C18H14O3,22508143.0,CCCCCCCCCCCCOCCCCCCO,CCCCCCCCCC,6,140100174;139355298;71046395;70891971;53725857;22508143
138624998,378.5,C25H30O3,CCC(C)C1=C(C=CC(=C1)C(C)(C2=CC=C(C=C2)O)/C(=C/C)/C=C\C(=C)O)O,"2-butan-2-yl-4-[(3E,4Z)-3-ethylidene-6-hydroxy-2-(4-hydroxyphenyl)hepta-4,6-dien-2-yl]phenol",0,1,C25H30O4,442414.0,CCCCCCCCCCCCCCCCCCOCCCCCCCOO,CCCCCCCCCCCCCCCCCC,4,166047501;73235534;23584970;16080288
137706118,376.4,C21H28O6,COC1=CC(=CC(=C1O)OC)CCC(CC(CCC2=CC=C(C=C2)O)O)O,"1-(4-hydroxy-3,5-dimethoxyphenyl)-7-(4-hydroxyphenyl)heptane-3,5-diol",0,0,C21H28O7,101148925.0,COCCCCCCOOCCCCCCCCCCCCCCOOO,COCCCCCCOOCCCCCCC,1,102139105
137646525,386.5,C26H26O3,C1C2CC3CC1CC(C2)C3=C(C4=CC=C(C=C4)/C=C/C(=O)O)C5=CC=C(C=C5)O,(E)-3-[4-[2-adamantylidene-(4-hydroxyphenyl)methyl]phenyl]prop-2-enoic acid,1,1,C26H26O4,199505.0,CCCCCCCCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCCCCCCCC,9,163523904;124826485;124826484;100823328;97289295;97289294;97289293;97289292;84820260
137516156,304.4,C21H20O2,CC(C)C1=CC(=CC(=C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[3-(4-hydroxyphenyl)-5-propan-2-ylphenyl]phenol,0,5,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,3,144294303;139838656;118352699
137436877,270.4,C18H22O2,C[C@@H](CC1=CC=C(C=C1)O)C(C)CC2=CC=C(C=C2)O,"4-[(3S)-4-(4-hydroxyphenyl)-2,3-dimethylbutyl]phenol",0,1,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,CCCCCCCCCO,11,162931617;132452081;92155732;92155731;92155730;57150459;57093936;10039637;5317328;233716;133896
137436876,270.4,C18H22O2,CC(CC1=CC=C(C=C1)O)C(C)CC2=CC=C(C=C2)O,"4-[4-(4-hydroxyphenyl)-2,3-dimethylbutyl]phenol",0,2,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,CCCCCCCCCO,11,162931617;132452081;92155732;92155731;92155730;57150459;57093936;10039637;5317328;233716;133896
137436479,154.16,C8H10O3,CC(C1=CC=C(C=C1)O)(O)O,"1-(4-hydroxyphenyl)ethane-1,1-diol",0,4,C8H10O4,91528.0,CCCCCCCCOOO,C,34,171365702;150698977;166067877;162203077;156115327;154731287;144839635;140808039;140188550;140188546;139695920;131674197;88197922;71316270;70560168;70560166;70364634;67435409;55255952;53632601;45039038;21698841;21691352;20096867;17801931;15289502;13848248;13834125;13805565;12689042;11182873;6951097;5324679;91528
137348370,386.5,C26H26O3,COC1=CC=C(C=C1)[C@H]2CCCC(=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C2,4-[(4-hydroxyphenyl)-[(3S)-3-(4-methoxyphenyl)cyclohexylidene]methyl]phenol,1,0,C26H26O4,199505.0,COCCCCCCCCCCCCCCCCCCOCCCCCCOC,COCCCCCCCCCCCCCCCCC,1,199505
137348369,356.5,C25H24O2,C1C[C@H](CC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C1)C4=CC=CC=C4,4-[(4-hydroxyphenyl)-[(3R)-3-phenylcyclohexylidene]methyl]phenol,1,0,C25H24O3,10406962.0,CCCCCCCCCCCCOCCCCCCOCCCCCCC,CCCCCCCCCCCCOCCCC,1,158029895
136345549,304.4,C21H20O2,CC/C(=C(\C1C=CC=C1)/C2=CC=C(C=C2)O)/C3=CC=C(C=C3)O,"4-[(Z)-1-cyclopenta-2,4-dien-1-yl-1-(4-hydroxyphenyl)but-1-en-2-yl]phenol",0,0,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,3,144294303;139838656;118352699
135345659,424.7,C29H44O2,CCCCCCCCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)heptadecyl]phenol,0,30,C29H44O3,129060719.0,CCCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCCC,2,129060732;129060719
135345651,396.6,C27H40O2,CCCCCCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)pentadecyl]phenol,0,30,C27H40O3,14487955.0,CCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCC,8,163071236;74052486;72732380;139838657;131752922;23427689;15293589;14487955
135345650,298.4,C20H26O2,CCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)octyl]phenol,0,16,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCC,15,172764444;151363435;163566933;168150476;164146799;159403009;154118185;144399599;141095773;139838633;137648055;130367952;130367890;14396469;10870747
135345644,312.4,C21H28O2,CCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)nonyl]phenol,0,28,C21H28O3,5239155.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,8,168150470;155313409;137651054;130367913;85614029;58302084;53688744;23439963
135345631,410.6,C28H42O2,CCCCCCCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)hexadecyl]phenol,0,29,C28H42O3,139729608.0,CCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCC,1,139729608
135345616,340.5,C23H32O2,CCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)undecyl]phenol,0,28,C23H32O3,22164980.0,CCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCC,4,117657331;91025467;54213761;22164980
135345605,452.7,C31H48O2,CCCCCCCCCCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[1-(4-hydroxyphenyl)nonadecyl]phenol,0,38,C31H48O3,71476870.0,CCCCCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCC,4,140650989;90355757;77985352;71476870
135345598,326.5,C22H30O2,CCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)decyl]phenol,0,29,C22H30O3,13746791.0,CCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCC,4,141989381;139729666;101669371;13746791
135345582,452.7,C31H48O2,CCCCCCCCCCCCCCCCCCC(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[1-(4-hydroxyphenyl)nonadecyl]phenol,0,21,C31H48O3,71476870.0,CCCCCCCCCCCCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCC,4,140650989;90355757;77985352;71476870
135338672,386.5,C26H26O3,C1C[C@@H]2[C@H](C1)[C@H]\3C[C@@H]2C/C3=C(\C4=CC=C(C=C4)/C=C/C(=O)O)/C5=CC=C(C=C5)O,"(E)-3-[4-[(Z)-(4-hydroxyphenyl)-[(1R,2S,6S,7R)-8-tricyclo[5.2.1.02,6]decanylidene]methyl]phenyl]prop-2-enoic acid",0,1,C26H26O4,199505.0,CCCCCCCCCCCCCCCCCCCCOOCCCCCCO,CCCCCCCCCCCCCCCCCCC,9,163523904;124826485;124826484;100823328;97289295;97289294;97289293;97289292;84820260
135305534,306.4,C21H22O2,CCC1(CC=CC=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[(1-ethylcyclohexa-2,4-dien-1-yl)-(4-hydroxyphenyl)methyl]phenol",0,7,C21H22O3,14985881.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,1,54559554
135305533,306.4,C21H22O2,CC[C@@]1(CC=CC=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[[(1S)-1-ethylcyclohexa-2,4-dien-1-yl]-(4-hydroxyphenyl)methyl]phenol",0,3,C21H22O3,14985881.0,CCCCCCCCCCCCCCCOCCCCCCO,CCCCCCCCCCCCC,1,54559554
